Speed,q
938,59.20
940,58.95
938,58.75
943,58.64
943,58.49
945,58.37
945,58.24
944,58.20
948,58.14
946,58.05
948,57.82
948,57.40
949,57.04
952,56.55
950,55.90
952,54.99
950,53.81
954,51.70
953,49.28
954,47.66
954,46.40
951,45.38
954,44.53
953,43.92
956,43.52
955,43.18
957,42.93
959,42.69
958,42.52
959,42.41
957,42.34
962,42.32
959,42.39
961,42.55
961,42.67
964,43.02
962,43.36
960,43.83
964,44.27
962,44.49
966,44.62
965,44.69
967,44.73
965,44.70
965,44.72
969,44.68
967,44.62
969,44.53
967,44.36
971,44.26
970,44.13
970,43.98
970,43.73
971,43.42
972,43.07
969,42.83
974,42.63
972,42.15
973,41.59
971,40.72
973,38.43
975,35.98
972,34.09
975,31.01
972,28.43
976,27.03
971,25.58
977,24.45
974,23.76
973,23.16
974,22.74
975,22.49
977,22.28
972,22.05
976,21.99
974,21.90
976,21.86
973,21.76
976,21.76
978,21.68
974,21.61
976,21.66
975,21.64
977,21.65
975,21.60
975,21.65
975,21.69
975,21.77
977,21.88
974,21.93
978,22.05
975,22.02
977,22.08
975,22.11
977,22.16
976,22.14
975,22.05
978,21.70
976,21.18
977,20.60
972,20.17
977,20.06
975,19.79
975,19.69
980,19.67
977,19.39
978,19.18
974,18.87
979,18.63
976,18.27
974,18.15
979,18.10
973,17.93
976,17.85
975,17.60
974,17.50
980,17.40
977,16.74
976,16.11
972,14.07
966,10.77
959,8.28
973,6.85
980,5.16
969,3.88
977,3.44
973,2.99
971,2.74
976,2.63
967,2.43
973,2.39
970,2.19
975,2.02
969,1.74
968,1.63
969,1.54
968,1.44
972,1.38
967,1.26
970,1.43
966,2.01
968,3.38
967,7.19
967,11.58
974,15.36
984,18.45
971,21.32
964,23.99
976,26.23
964,28.02
973,29.92
966,31.40
971,32.91
968,33.92
972,34.66
969,35.47
972,36.10
972,36.39
975,36.64
969,36.65
975,36.70
971,36.60
977,36.57
971,36.45
976,36.44
974,36.36
979,36.33
978,36.24
977,36.17
979,36.16
979,36.09
981,36.03
979,35.98
982,35.93
981,35.92
981,35.92
984,36.03
985,36.08
987,36.05
983,35.98
987,35.99
986,35.87
987,35.75
984,35.62
988,35.57
988,35.48
990,35.38
991,35.32
990,35.24
991,35.19
990,35.14
993,35.09
992,35.01
992,34.98
991,34.94
993,34.92
993,34.89
994,34.87
996,34.83
994,34.76
998,34.75
994,34.68
997,34.70
995,34.64
998,34.61
995,34.45
1001,34.25
1000,33.90
1000,33.48
999,33.08
999,32.38
1002,31.89
999,31.45
1003,31.24
1002,31.00
1003,30.85
1001,30.71
1001,30.53
1004,30.41
1003,30.20
1004,30.06
1003,29.53
1007,29.08
1002,28.50
1006,27.88
1003,27.02
1006,26.41
1005,25.83
1006,25.26
1006,24.72
1005,24.01
1006,22.82
1006,21.19
1007,20.01
1003,18.11
1004,16.86
1005,14.81
1000,12.22
992,8.99
990,6.09
1009,3.90
1003,2.62
998,1.93
1002,1.38
998,0.95
1002,0.24
998,0.00
999,0.00
999,0.00
997,0.00
998,0.00
995,0.00
999,0.00
996,0.00
995,0.00
993,0.00
996,0.00
994,0.00
993,0.00
993,0.00
990,0.00
994,0.00
989,0.00
993,0.00
988,0.00
990,0.00
987,0.00
989,0.00
988,0.00
988,0.00
986,0.00
983,0.00
986,0.00
983,0.00
985,0.00
983,0.00
982,0.00
979,0.00
979,0.00
982,0.00
977,0.00
976,0.00
972,0.00
975,0.00
969,0.00
970,0.00
968,0.00
965,0.00
962,0.00
961,0.00
963,0.00
957,0.00
958,0.00
956,0.00
956,0.00
953,0.00
948,0.00
949,0.00
946,0.00
946,0.00
942,0.00
943,0.00
943,0.00
937,0.00
936,0.00
933,0.00
936,0.00
933,0.00
930,0.00
932,0.00
931,0.00
928,0.00
926,0.00
929,0.00
928,0.00
925,0.00
926,0.00
925,0.31
927,2.45
921,6.18
924,10.75
935,16.30
950,22.54
915,28.28
923,33.61
931,37.98
924,41.66
925,45.13
926,47.66
927,49.18
926,50.40
927,51.07
931,51.77
932,52.11
929,52.36
929,52.47
931,52.61
934,52.59
936,52.50
934,52.31
937,51.94
934,51.16
938,50.39
936,49.35
941,48.09
938,45.42
934,41.59
940,37.32
943,34.20
944,32.01
938,30.21
934,27.65
940,25.49
942,23.59
947,22.23
938,20.92
942,20.02
938,19.03
939,18.31
945,17.77
936,17.33
939,17.22
941,17.02
934,16.88
937,16.96
933,16.99
936,17.07
943,16.97
937,16.79
938,16.80
937,16.79
939,16.85
938,16.79
936,16.83
937,16.92
936,16.95
937,16.99
937,16.97
936,16.95
931,15.80
927,13.83
923,11.32
918,9.30
936,7.50
936,4.69
918,3.08
933,2.26
934,1.65
919,1.21
931,0.70
921,0.15
931,0.00
924,0.00
925,0.00
927,0.00
922,0.00
924,0.00
921,0.00
928,0.00
920,0.00
922,0.00
918,0.00
923,0.00
920,0.00
918,0.00
918,0.00
919,0.00
918,0.00
916,0.00
917,0.00
918,0.00
912,0.00
915,0.00
913,0.00
915,0.00
913,0.00
911,0.00
913,0.00
911,0.00
910,0.00
912,0.00
910,0.00
910,0.00
908,0.00
909,0.00
908,0.00
908,0.24
906,0.86
906,1.70
907,2.68
906,4.31
907,6.79
906,9.69
907,12.26
911,14.59
919,16.56
904,17.88
895,19.28
908,20.53
911,21.08
899,21.48
909,22.03
902,22.17
900,22.45
911,22.62
901,22.58
907,22.78
903,23.02
908,25.00
903,27.78
906,30.36
906,32.63
908,34.50
904,35.92
908,37.14
906,38.24
909,39.57
906,40.74
910,41.79
910,42.60
909,43.20
910,43.63
909,43.94
912,44.13
912,44.28
911,44.39
914,44.46
914,44.47
915,44.46
916,44.43
916,44.41
918,44.36
917,44.30
919,44.27
921,44.19
921,44.12
921,44.06
924,43.97
925,43.88
925,43.82
926,43.76
924,43.71
926,43.71
927,43.66
926,43.63
929,43.59
927,43.49
930,43.47
931,43.42
930,43.36
931,43.33
932,43.46
934,44.37
932,45.79
934,47.67
936,49.91
937,52.09
936,54.00
938,55.60
940,56.78
940,58.12
940,59.20
942,59.82
941,60.23
944,60.50
942,60.65
946,60.77
945,60.81
948,60.81
948,60.63
948,60.33
951,59.79
951,59.22
952,58.70
953,57.85
953,56.84
953,55.87
958,55.17
958,54.64
956,54.20
958,53.69
959,53.28
962,52.96
961,52.66
963,52.46
964,52.20
965,51.98
965,51.70
964,51.37
966,51.05
968,50.66
969,50.34
968,50.14
969,49.96
970,49.77
970,49.65
971,49.56
971,49.50
974,49.42
973,49.34
975,49.26
975,49.18
976,49.16
976,49.12
977,49.07
978,49.00
976,48.95
979,48.93
980,48.88
982,48.80
980,48.74
982,48.69
983,48.62
982,48.59
982,48.57
983,48.55
986,48.50
983,48.42
986,48.46
986,48.48
989,48.51
985,48.49
987,48.55
990,48.55
990,48.53
990,48.48
988,48.47
992,48.45
989,48.40
990,48.41
991,48.38
996,48.35
993,48.22
990,48.22
991,48.27
995,48.27
998,48.17
995,48.05
995,48.03
996,48.00
998,47.98
997,47.91
996,47.89
999,47.87
999,47.83
999,47.79
996,47.79
1002,47.77
999,47.70
1002,47.68
1000,47.62
1004,47.59
1000,47.52
1004,47.51
1003,47.46
1004,47.41
1003,47.39
1003,47.38
1004,47.35
1006,47.31
1006,47.26
1006,47.14
1007,47.00
1006,46.84
1007,46.74
1009,46.66
1011,46.57
1011,46.47
1010,46.40
1011,46.34
1009,46.31
1012,46.27
1010,46.22
1012,46.21
1010,46.21
1016,46.20
1012,46.10
1015,46.05
1013,45.90
1015,45.80
1014,45.63
1016,45.58
1017,45.48
1016,45.38
1016,45.32
1016,45.29
1018,45.25
1016,45.21
1019,45.19
1017,45.12
1020,45.10
1018,45.00
1021,44.89
1019,44.76
1019,44.69
1020,44.58
1020,44.51
1022,44.46
1020,44.32
1023,44.02
1022,42.87
1023,41.39
1019,39.95
1023,38.95
1022,37.98
1024,37.25
1022,36.72
1025,36.41
1023,35.98
1021,35.65
1023,34.98
1022,33.77
1020,32.34
1019,31.01
1024,30.12
1023,29.37
1024,28.86
1020,28.48
1022,28.28
1024,28.07
1024,27.91
1022,27.76
1022,27.71
1023,27.69
1022,27.67
1020,27.63
1021,27.71
1023,27.94
1020,28.28
1021,28.67
1020,29.06
1022,29.32
1018,29.63
1021,29.88
1022,30.19
1022,30.38
1020,30.54
1022,30.70
1021,30.87
1019,31.11
1020,31.49
1020,32.31
1023,33.32
1019,34.46
1023,35.42
1022,36.58
1023,37.31
1019,37.98
1021,38.50
1022,38.84
1024,39.08
1022,39.21
1025,39.34
1025,39.38
1023,39.41
1022,39.45
1023,39.49
1025,39.51
1022,39.51
1026,39.53
1023,39.47
1025,39.47
1021,39.47
1026,39.43
1023,39.32
1024,39.19
1025,39.03
1026,38.34
1024,37.44
1022,35.66
1023,33.07
1024,30.22
1024,27.18
1020,24.36
1022,20.37
1022,16.77
1016,11.46
1005,7.88
999,4.49
1029,2.83
1022,2.03
999,1.57
1025,0.82
1017,0.16
1005,0.00
1017,0.00
1004,0.00
1017,0.00
1005,0.00
1011,0.00
1007,0.00
1009,0.00
1003,0.00
1006,0.00
1005,0.00
1003,0.00
1004,0.00
999,0.00
1004,0.00
994,0.00
1000,0.00
994,0.00
1000,0.00
990,0.00
997,0.00
991,0.00
993,0.82
989,2.14
991,6.24
997,12.50
1005,19.22
993,26.43
987,31.37
998,36.40
987,40.33
993,41.78
988,44.55
993,46.11
993,49.14
994,51.41
994,54.20
992,56.73
996,58.99
995,60.78
998,61.41
994,61.73
1000,61.97
999,62.02
1001,62.08
998,62.10
999,62.17
1001,62.16
1003,61.86
1003,61.38
1004,59.98
1005,58.15
1005,55.97
1005,54.28
1005,52.46
1007,50.77
1007,48.98
1006,47.41
1008,46.01
1008,44.60
1009,43.61
1008,42.71
1011,41.80
1008,40.70
1010,39.65
1009,37.67
1011,35.66
1008,32.96
1009,31.13
1010,29.18
1009,27.96
1007,26.80
1005,25.93
1010,24.51
1008,23.47
1007,22.34
1006,21.41
1008,20.72
1007,20.19
1006,19.74
1009,19.34
1004,18.80
1005,18.51
1004,18.21
1006,18.00
1005,17.78
1003,17.68
1004,17.66
1003,17.62
1004,17.63
1003,17.61
1004,17.69
1002,17.87
1005,18.24
1003,18.67
1000,19.06
999,19.53
1002,20.01
1002,20.35
1001,20.77
1001,21.06
1001,21.43
1002,21.75
999,22.04
1001,22.30
999,22.39
1000,22.52
995,22.60
1002,22.90
997,23.03
999,23.26
994,23.40
997,23.57
999,23.65
995,23.67
998,23.77
996,23.77
999,23.77
994,23.85
997,24.13
997,24.28
997,24.36
993,24.38
996,24.41
995,24.38
996,24.40
996,24.48
994,24.54
996,24.71
992,25.22
995,26.38
995,28.81
995,31.00
992,32.59
993,34.01
994,34.84
994,35.62
993,36.13
992,36.53
995,36.86
993,37.01
993,37.22
994,37.37
996,37.44
995,37.45
996,37.48
996,37.49
996,37.49
996,37.47
994,37.45
998,37.44
995,37.37
998,37.37
993,37.31
997,37.32
997,37.16
997,36.97
996,36.80
996,36.69
999,36.63
995,36.59
997,36.61
996,36.56
998,36.53
997,36.49
998,36.57
998,36.54
998,36.48
997,36.43
999,36.45
1000,36.47
997,36.42
1000,36.41
998,36.39
1003,36.38
999,36.29
1000,36.26
999,36.22
1001,36.17
1002,36.09
999,35.71
1001,34.81
1000,33.64
1002,32.77
1000,32.05
1002,31.36
1000,30.83
1002,29.96
999,29.20
1002,28.08
1000,27.21
1001,26.09
1001,24.92
997,23.31
1001,21.11
999,19.19
1002,17.22
998,15.65
992,13.57
989,12.28
985,11.21
993,9.18
995,7.53
991,5.48
998,4.07
994,3.35
990,3.04
993,2.88
986,2.85
992,2.93
986,2.97
991,3.04
986,3.05
983,3.11
985,3.18
978,3.20
986,3.26
977,3.24
985,3.29
982,3.22
974,3.18
978,3.25
971,3.22
980,3.26
971,3.16
972,3.05
971,2.71
973,2.13
967,1.52
968,1.09
968,0.81
944,0.58
913,0.33
881,0.07
852,0.00
820,0.00
790,0.00
763,0.00
734,0.00
706,0.00
678,0.00
652,4.56
653,17.10
670,10.93
663,6.48
660,14.64
670,14.64
672,8.92
669,11.48
671,13.00
673,10.61
671,10.06
668,10.57
667,10.82
666,10.99
664,11.16
664,11.30
665,11.27
665,11.31
664,11.25
664,11.31
664,11.34
665,11.22
664,11.18
664,11.22
664,11.36
664,11.36
664,11.34
664,11.38
664,11.40
664,11.36
663,11.47
663,11.43
664,11.44
663,11.42
664,11.40
664,11.40
664,11.43
663,11.43
663,11.45
663,11.45
663,11.41
663,11.40
664,11.40
663,11.44
664,11.42
663,11.39
664,11.38
664,11.42
664,11.37
663,11.37
663,11.39
664,11.44
663,11.42
663,11.44
663,11.42
663,11.49
663,11.45
662,11.49
663,11.52
663,11.48
662,11.46
663,11.46
663,11.58
663,11.52
664,16.18
677,15.09
676,9.26
671,12.01
675,13.19
676,10.63
674,11.64
675,12.31
675,11.58
675,11.75
675,12.09
675,11.86
675,11.51
675,11.61
675,12.04
675,11.70
674,11.94
676,11.68
675,11.30
674,11.99
676,11.84
675,10.99
674,11.50
673,11.77
673,11.77
674,11.76
674,11.80
674,11.67
673,11.72
674,11.76
674,11.79
674,11.77
674,11.76
674,11.70
674,11.74
674,11.76
673,11.76
673,11.76
674,11.85
674,11.79
673,11.79
674,11.77
673,11.86
673,11.90
673,11.83
673,11.77
673,11.86
673,11.83
673,11.77
673,11.79
673,11.87
673,11.80
673,11.86
673,11.84
674,11.82
673,11.79
673,11.78
673,11.78
674,11.87
673,11.81
673,11.78
673,11.78
674,11.87
673,11.81
673,11.81
673,11.82
673,11.88
673,11.83
673,11.83
673,11.88
674,11.84
674,11.79
674,11.72
673,11.77
673,11.87
673,11.84
672,11.88
672,11.96
672,12.16
672,12.04
672,12.05
672,12.01
672,12.10
671,12.17
671,12.17
671,12.16
672,12.16
672,12.10
672,11.99
672,11.92
672,12.03
672,12.01
671,12.11
671,12.15
671,12.14
670,12.23
670,12.27
670,12.28
670,12.28
670,12.19
671,12.15
671,12.14
672,12.02
671,12.05
671,12.12
671,12.14
671,12.10
671,12.12
671,12.14
671,12.23
671,12.20
670,12.24
669,12.26
669,12.38
669,12.36
669,12.33
670,12.28
670,12.36
670,12.30
670,12.26
670,12.26
670,12.32
669,12.28
670,12.32
670,12.24
671,12.24
671,12.17
671,12.14
671,12.14
671,12.18
670,12.17
672,13.83
676,12.26
675,11.42
673,12.56
675,12.48
675,11.63
674,12.21
674,12.35
674,12.31
674,12.35
674,12.36
674,12.23
674,12.28
674,12.32
674,12.35
674,12.32
674,12.30
673,12.30
673,12.49
672,12.52
673,12.40
674,12.32
674,12.30
673,12.30
673,12.30
674,12.30
674,12.34
673,12.32
673,12.34
673,12.36
673,12.43
674,12.85
675,12.22
675,12.44
675,12.72
675,12.10
675,12.18
675,12.27
675,12.65
675,12.11
675,11.79
674,12.46
675,12.77
675,11.99
675,12.33
676,12.15
675,12.21
675,12.31
676,11.81
675,11.77
675,12.39
675,12.07
675,11.84
675,12.06
676,12.20
675,11.56
675,11.79
675,11.94
676,11.36
675,11.29
675,11.83
676,11.67
675,11.74
674,12.01
675,11.84
675,11.80
675,12.02
675,11.51
675,11.46
675,11.88
675,11.85
674,11.85
675,11.98
676,11.64
675,11.70
674,12.18
675,11.94
675,11.40
675,12.07
675,11.80
675,11.26
675,11.79
676,11.73
675,11.26
675,12.13
676,11.27
675,11.65
675,12.17
675,11.42
675,11.79
675,12.17
675,11.75
675,11.90
676,11.41
675,11.79
674,11.84
675,11.74
675,11.52
675,12.27
676,11.55
675,11.16
675,11.98
676,11.78
675,11.12
675,12.04
676,11.17
674,11.59
675,12.16
676,11.13
675,11.54
675,12.46
676,10.92
674,11.44
675,12.30
675,11.57
672,5.85
659,3.04
639,5.62
629,8.31
622,6.29
608,6.70
599,9.81
596,9.00
586,7.15
577,9.32
575,10.93
572,8.67
565,9.32
561,11.09
559,10.04
555,9.30
552,10.08
550,9.88
548,9.54
547,9.39
544,8.64
541,9.70
541,10.39
539,8.48
535,9.76
536,11.35
539,8.27
533,7.36
532,10.40
536,9.62
533,6.52
527,9.50
530,11.39
530,8.69
517,15.96
510,28.05
521,37.96
538,35.48
545,34.69
550,38.54
567,45.86
600,53.80
636,58.76
680,62.51
730,64.97
771,66.16
801,66.79
819,67.07
826,67.23
818,67.55
800,68.06
776,69.14
751,70.30
722,71.70
692,71.79
656,68.85
613,65.90
560,78.19
534,89.07
514,89.61
494,89.19
479,89.11
484,88.02
516,85.38
557,85.33
592,90.76
610,92.35
620,94.95
639,93.35
664,89.43
690,92.24
714,92.42
734,89.00
748,86.35
768,87.03
799,88.18
833,88.74
856,88.95
871,89.16
886,89.34
906,90.50
937,93.02
972,95.34
996,96.60
1011,97.47
1028,97.89
1054,97.85
1088,97.05
1115,95.88
1133,94.57
1150,92.88
1170,90.37
1196,87.48
1225,84.96
1247,80.39
1253,65.71
1235,48.44
1245,33.47
1278,23.31
1300,15.45
1301,9.69
1285,6.14
1259,1.31
1224,0.00
1182,0.00
1143,0.00
1103,0.00
1068,0.00
1032,0.00
1001,0.00
969,0.00
939,0.00
909,0.00
878,0.00
841,0.42
786,3.31
702,13.10
688,26.38
740,37.07
814,50.34
801,57.73
703,64.87
737,87.17
821,79.29
772,80.65
736,94.77
802,88.55
806,86.50
782,95.83
816,97.22
833,95.09
814,100.39
836,103.85
860,103.09
847,108.36
858,113.54
885,114.26
883,116.78
880,123.23
903,125.60
916,126.66
914,129.87
930,127.40
950,124.05
953,121.61
955,119.57
980,117.42
1002,115.74
991,113.03
982,110.05
1017,106.96
1053,103.65
1041,101.26
1013,99.36
1030,94.93
1076,90.38
1076,87.93
1038,86.69
1048,85.82
1096,84.62
1113,82.81
1091,82.07
1093,81.92
1126,81.25
1135,80.78
1126,80.85
1142,80.73
1166,80.32
1162,79.82
1156,79.62
1178,79.13
1201,78.34
1192,77.90
1188,77.80
1214,77.41
1233,76.52
1226,75.58
1223,75.21
1242,74.77
1256,73.87
1251,73.00
1264,72.34
1279,71.38
1270,70.39
1278,69.93
1306,69.22
1307,67.97
1293,67.25
1314,66.92
1332,66.02
1317,65.20
1317,64.94
1342,64.45
1342,63.54
1334,63.07
1350,62.80
1367,62.21
1355,61.40
1356,61.20
1380,60.97
1375,60.06
1356,59.60
1371,59.86
1395,59.29
1383,58.38
1372,58.36
1396,59.04
1408,60.05
1394,63.98
1404,70.08
1427,75.44
1423,78.86
1420,81.64
1439,83.62
1443,84.65
1440,85.40
1459,86.07
1471,86.02
1466,85.61
1481,85.41
1495,84.86
1492,84.05
1500,83.49
1517,82.94
1518,81.89
1524,80.99
1536,80.22
1537,79.07
1544,78.27
1558,77.59
1557,76.34
1558,75.30
1575,74.78
1575,73.54
1573,72.45
1591,71.96
1601,70.42
1596,68.30
1597,67.03
1609,66.07
1616,64.48
1617,62.78
1618,58.33
1612,43.59
1627,28.77
1644,19.16
1640,12.78
1618,8.34
1586,4.94
1550,3.04
1510,0.64
1465,0.00
1418,0.00
1376,0.00
1337,0.00
1297,0.00
1261,0.00
1224,0.00
1188,0.00
1154,0.00
1119,0.00
1085,0.00
1052,0.00
1017,0.00
985,2.40
1001,14.86
1054,31.23
1023,41.19
984,52.93
1042,60.04
1002,64.70
1009,70.24
1029,73.12
1002,78.11
1034,80.95
1011,84.26
1031,88.73
1025,91.87
1025,97.23
1044,99.31
1030,103.10
1048,107.24
1043,110.87
1049,115.36
1060,117.97
1055,122.32
1067,125.37
1069,128.61
1073,131.96
1077,135.15
1084,135.81
1088,136.07
1092,136.11
1100,136.36
1102,136.52
1111,136.71
1117,134.41
1116,129.67
1125,122.71
1128,116.29
1132,110.24
1138,104.34
1137,99.32
1143,94.21
1145,89.28
1149,85.01
1153,81.01
1153,78.09
1157,75.03
1159,72.08
1159,70.13
1164,68.65
1166,67.39
1166,66.56
1170,65.77
1170,65.11
1175,64.65
1175,64.25
1174,64.05
1181,63.71
1178,63.48
1183,63.32
1183,63.11
1183,63.00
1189,62.80
1185,62.66
1189,62.61
1194,62.39
1192,62.26
1196,62.15
1198,61.74
1199,61.07
1202,60.12
1201,58.56
1206,57.00
1206,55.52
1206,53.77
1210,51.96
1208,50.35
1213,48.28
1211,46.24
1213,43.93
1215,41.69
1211,39.48
1217,35.83
1213,32.43
1215,29.17
1214,26.10
1212,23.61
1215,21.45
1211,19.93
1213,18.44
1210,16.85
1208,16.34
1211,18.39
1217,22.10
1209,26.11
1216,31.15
1212,34.96
1212,38.55
1218,41.71
1212,44.52
1219,47.51
1218,49.65
1218,51.51
1220,52.68
1218,53.39
1223,53.95
1219,54.23
1222,54.49
1226,54.48
1224,54.35
1225,54.12
1227,53.69
1232,52.98
1230,52.05
1230,49.63
1233,47.21
1234,45.01
1235,43.16
1233,41.41
1236,40.17
1235,39.00
1238,37.84
1237,35.15
1231,28.77
1236,19.84
1240,13.28
1231,8.23
1212,4.83
1186,2.83
1157,1.99
1124,0.43
1089,0.00
1054,0.00
1021,0.00
987,0.00
952,0.00
920,0.00
888,0.00
855,0.00
826,0.00
797,0.00
775,0.00
748,0.00
720,0.00
694,0.00
668,0.94
647,2.50
629,3.39
613,5.49
601,7.79
593,9.08
589,9.97
586,10.78
584,11.05
583,11.16
583,11.33
582,11.47
581,11.56
582,11.58
581,11.64
580,11.72
580,11.69
580,11.86
580,11.94
579,11.79
580,11.85
581,11.93
580,11.94
580,11.89
580,11.93
579,11.94
579,11.94
579,11.94
580,12.02
579,12.04
579,11.95
580,11.95
579,12.02
579,11.98
579,11.96
580,12.02
579,11.98
579,11.96
580,12.08
579,12.06
580,11.93
580,11.90
580,11.95
580,11.91
580,11.95
579,12.02
579,12.04
579,11.98
580,11.96
580,12.02
579,11.98
580,11.96
580,12.02
579,12.04
579,12.10
579,12.00
579,12.08
579,12.06
579,12.04
580,12.10
579,12.06
578,11.98
579,12.02
579,12.10
579,12.07
579,12.11
579,12.12
578,12.12
578,12.12
578,12.12
579,12.12
578,12.12
579,12.12
579,12.17
578,12.18
578,12.13
578,12.12
578,12.20
577,12.14
578,12.15
578,12.28
577,12.32
577,12.30
576,12.32
576,12.46
576,12.50
576,12.50
576,12.50
576,12.50
576,12.35
577,12.32
577,12.44
577,12.36
577,12.26
577,12.30
576,12.40
577,12.33
577,12.30
577,12.38
577,12.40
576,12.26
577,12.25
576,12.41
575,12.46
576,12.46
576,12.57
575,12.60
575,12.54
575,12.47
575,12.55
575,12.49
575,12.51
575,12.52
574,12.58
574,12.60
575,12.60
575,12.63
575,12.59
575,12.52
575,12.59
574,12.59
574,12.58
575,12.58
575,12.58
574,12.58
574,12.58
575,12.53
575,12.69
574,12.66
575,12.59
575,12.61
575,12.57
575,12.50
575,12.48
575,12.54
574,12.53
574,12.52
574,12.57
574,12.69
574,12.57
574,12.58
575,12.71
574,12.69
574,12.54
575,12.45
574,12.58
574,12.70
574,12.61
574,12.61
573,12.70
573,12.72
576,23.17
601,26.17
651,34.74
702,30.75
715,6.50
695,4.45
686,14.37
691,13.98
689,8.75
680,11.53
680,13.86
681,11.75
678,11.57
678,13.33
679,12.45
677,11.41
676,12.55
677,12.88
677,11.51
675,12.22
676,12.31
676,12.27
675,12.08
675,12.35
676,11.80
675,12.21
675,12.08
675,11.94
675,11.92
675,12.26
675,12.22
675,12.24
675,11.98
675,12.18
674,12.14
673,12.22
674,12.26
674,12.34
674,12.20
674,12.11
674,12.21
674,12.92
676,12.75
676,11.60
675,11.61
675,12.63
675,12.06
674,11.90
675,12.60
676,11.80
674,11.52
674,12.80
676,12.76
675,11.19
674,12.13
675,12.88
676,11.70
674,11.78
675,12.82
676,11.91
675,11.60
675,12.63
676,12.33
675,11.65
674,12.12
675,12.61
676,12.28
675,11.66
674,12.20
675,12.84
676,12.14
674,11.60
674,12.50
676,12.59
676,11.42
674,12.13
675,12.87
676,12.66
675,11.61
674,12.48
676,12.52
674,11.94
675,12.77
676,12.32
675,11.73
674,12.63
676,12.39
675,11.46
674,12.38
675,13.28
676,11.69
674,11.59
675,12.88
676,12.05
675,11.80
674,12.79
677,12.42
675,11.26
675,12.43
676,12.17
675,11.37
674,12.60
676,12.92
675,11.42
674,12.47
676,12.93
676,11.46
674,11.98
675,13.00
676,11.89
674,11.47
674,12.90
676,12.43
675,11.37
674,12.68
676,12.45
675,11.67
674,12.73
676,12.85
670,5.46
651,3.34
632,7.48
625,9.16
616,5.74
603,7.32
595,11.01
591,9.37
584,9.04
576,9.91
573,10.96
570,10.65
564,10.09
559,11.03
558,11.34
556,10.17
552,10.21
549,9.87
548,9.85
546,9.90
543,9.63
540,10.67
541,10.46
540,8.84
536,10.47
535,11.35
536,10.86
534,8.86
532,10.23
533,11.23
534,9.30
529,8.97
528,11.79
533,10.03
531,6.66
525,12.69
531,13.47
533,7.36
520,10.90
523,17.03
537,11.22
529,4.56
517,14.48
528,18.19
536,5.72
521,5.08
516,14.19
533,14.37
533,3.69
516,4.26
516,18.90
534,14.51
535,3.74
517,8.19
517,19.79
537,15.31
531,3.22
512,12.14
521,21.96
540,8.22
527,2.08
513,9.16
523,17.77
534,6.90
523,3.11
515,16.78
530,15.32
535,6.08
519,6.62
516,18.11
535,15.42
533,3.97
515,9.51
520,19.23
537,8.10
527,2.58
514,9.00
524,17.55
532,6.62
521,3.66
514,17.01
531,14.26
534,5.51
518,8.19
517,19.39
536,14.95
532,3.65
514,10.53
523,20.04
538,7.79
524,3.07
513,11.94
529,15.49
538,4.27
523,2.28
510,17.19
528,18.82
537,7.64
519,5.46
506,22.34
528,25.10
537,6.92
518,8.31
510,22.06
531,15.97
533,5.39
511,10.31
519,24.13
540,15.64
532,3.94
507,20.46
518,29.63
545,15.20
529,3.59
508,16.71
522,27.37
543,7.36
528,2.64
507,15.97
526,21.58
542,10.20
526,3.51
508,23.54
525,28.76
541,17.87
521,29.35
529,45.92
562,36.43
574,32.95
582,35.62
596,37.49
611,33.24
611,24.25
590,17.94
554,11.91
517,8.03
492,17.20
500,37.04
546,31.78
561,12.33
543,24.09
560,35.36
597,30.77
607,22.90
603,30.60
630,45.77
652,35.49
649,36.80
645,51.30
640,63.95
637,70.87
632,82.97
629,85.51
624,87.26
615,90.20
605,91.16
598,92.92
589,94.89
581,96.20
571,97.10
561,96.10
550,94.46
534,92.39
521,90.19
517,87.81
527,86.43
556,85.35
596,90.17
624,92.25
641,92.99
652,93.79
671,91.65
693,89.70
712,80.13
725,80.98
747,84.02
780,86.13
808,87.28
822,88.60
831,90.76
854,92.82
883,94.09
912,95.44
939,97.47
958,99.18
975,100.56
997,102.72
1030,103.79
1062,104.27
1085,104.58
1105,104.81
1132,104.73
1160,104.01
1185,102.61
1207,100.64
1229,96.27
1247,90.84
1267,84.87
1291,80.40
1316,75.96
1332,71.42
1343,67.62
1356,64.57
1373,61.44
1387,52.18
1385,38.43
1411,25.89
1431,17.20
1431,11.02
1413,6.70
1384,3.92
1352,0.72
1307,0.00
1264,0.00
1222,0.00
1183,0.00
1145,0.00
1109,0.00
1074,0.00
1037,0.00
1002,0.00
969,0.00
911,0.51
778,2.30
729,16.27
815,29.06
904,39.04
878,51.07
765,63.06
797,72.02
886,73.73
858,75.55
805,80.34
855,84.59
886,84.80
857,87.64
862,91.80
900,93.81
899,95.73
893,99.60
911,103.11
925,105.66
932,108.44
944,111.24
950,113.91
950,117.67
964,121.18
993,123.36
1005,125.96
998,127.63
1006,128.84
1037,129.47
1057,129.74
1057,129.92
1058,130.07
1076,129.42
1099,128.34
1114,127.47
1114,127.06
1121,126.59
1144,125.23
1161,123.78
1162,122.85
1169,121.68
1191,119.92
1204,118.29
1208,117.23
1220,116.14
1235,114.92
1245,113.55
1253,112.07
1264,110.68
1275,109.50
1283,107.99
1293,106.57
1303,105.52
1311,103.82
1318,101.60
1328,99.55
1341,97.78
