Speed,q
1141,90.64
1140,90.68
1134,90.80
1140,90.69
1142,90.62
1135,90.75
1137,90.75
1143,90.63
1138,90.68
1134,90.77
1140,90.67
1141,90.64
1135,90.72
1138,90.76
1142,90.64
1135,90.76
1136,90.76
1141,90.66
1139,90.74
1134,90.78
1139,90.72
1141,90.67
1135,90.77
1137,90.73
1141,90.69
1136,90.75
1135,90.73
1138,90.73
1140,90.71
1136,90.74
1137,90.78
1140,90.70
1135,90.80
1138,90.72
1141,90.70
1136,90.82
1135,90.76
1140,90.66
1138,90.74
1134,90.81
1140,90.70
1140,90.66
1133,90.81
1136,90.94
1141,91.29
1137,91.65
1133,91.99
1142,92.08
1139,92.22
1132,92.50
1138,92.54
1141,92.50
1135,92.64
1135,92.72
1140,92.64
1138,92.76
1134,92.79
1139,92.74
1140,92.75
1135,92.80
1138,92.70
1141,92.61
1137,92.64
1136,92.49
1141,92.45
1138,92.52
1135,92.70
1140,92.62
1139,92.60
1135,92.62
1138,92.60
1141,92.58
1138,92.68
1136,92.67
1140,92.54
1138,92.62
1135,92.68
1139,92.64
1139,92.67
1134,92.78
1138,92.57
1142,92.43
1135,92.48
1135,92.64
1142,93.22
1138,93.72
1134,94.20
1139,94.46
1141,94.70
1137,94.90
1137,95.04
1141,95.09
1138,95.19
1134,95.29
1140,95.24
1140,95.24
1136,95.33
1138,95.26
1141,95.25
1137,95.28
1138,95.34
1141,95.26
1138,95.32
1138,95.32
1140,95.22
1140,95.30
1137,95.36
1140,95.28
1143,95.21
1136,95.34
1138,95.33
1144,95.22
1139,95.30
1136,95.35
1141,95.27
1142,95.22
1137,95.32
1139,95.34
1143,95.24
1138,95.32
1139,95.28
1143,95.22
1142,95.27
1139,95.35
1142,95.24
1144,95.14
1138,94.60
1140,92.82
1143,89.49
1140,84.62
1139,80.38
1144,75.82
1141,71.62
1135,65.84
1140,60.18
1142,55.70
1136,51.46
1137,48.54
1142,46.46
1137,44.99
1133,43.49
1138,42.25
1139,41.37
1134,40.67
1135,40.17
1137,39.93
1132,39.81
1133,40.08
1135,41.20
1133,42.88
1132,45.36
1133,47.62
1135,50.94
1132,55.28
1132,59.80
1136,63.46
1134,66.50
1132,69.26
1133,71.50
1132,73.40
1129,74.52
1135,75.73
1136,76.94
1129,78.04
1130,78.77
1136,79.22
1134,79.61
1133,79.88
1136,80.00
1131,80.31
1132,80.39
1138,80.31
1137,80.40
1133,80.49
1136,80.48
1138,80.44
1133,80.50
1134,80.54
1140,80.46
1140,80.62
1136,81.06
1140,81.30
1136,81.48
1137,81.55
1141,81.76
1140,82.02
1140,82.19
1137,82.29
1140,82.28
1142,82.35
1136,82.51
1141,82.52
1143,82.44
1139,82.58
1142,82.48
1143,82.46
1140,82.50
1141,82.32
1145,82.16
1145,82.09
1142,82.09
1144,82.02
1146,81.95
1143,82.05
1145,82.00
1148,81.90
1145,81.92
1143,81.92
1148,81.84
1149,81.80
1145,81.89
1147,81.87
1152,81.75
1149,81.77
1146,81.82
1151,81.76
1153,81.68
1148,81.76
1149,81.72
1154,81.66
1152,81.65
1150,81.65
1152,81.63
1154,81.62
1154,81.60
1154,81.58
1155,81.56
1155,81.55
1155,81.55
1158,81.43
1156,81.48
1154,81.54
1160,81.42
1161,81.38
1157,81.44
1157,81.44
1162,81.31
1161,81.32
1157,81.42
1162,81.32
1165,81.22
1161,81.29
1160,81.29
1163,81.26
1165,81.24
1164,81.22
1164,81.15
1165,81.16
1165,81.17
1166,81.12
1167,81.08
1170,81.06
1167,81.09
1169,81.01
1171,80.98
1167,81.02
1167,81.04
1173,80.90
1173,80.90
1170,80.94
1171,80.92
1174,80.84
1175,80.80
1171,80.87
1173,80.84
1179,80.70
1176,80.71
1173,80.76
1178,80.70
1179,80.66
1175,80.67
1174,80.58
1178,80.50
1182,80.44
1179,80.52
1178,80.54
1183,80.44
1180,80.46
1178,80.56
1183,80.47
1186,80.43
1180,80.44
1181,80.48
1186,80.40
1186,80.38
1182,80.42
1183,80.40
1190,80.30
1189,80.22
1182,80.36
1185,80.35
1191,80.24
1187,80.22
1185,80.28
1190,80.23
1191,80.20
1187,80.24
1188,80.21
1191,80.16
1192,80.12
1190,80.18
1191,80.14
1194,80.08
1191,80.10
1190,80.14
1194,80.04
1195,80.04
1192,80.08
1193,80.04
1196,80.00
1196,79.94
1194,80.01
1195,79.98
1199,79.88
1197,79.88
1194,79.98
1197,79.90
1201,79.80
1197,79.84
1195,79.88
1199,79.84
1202,79.72
1199,79.74
1197,79.83
1200,79.71
1204,79.66
1200,79.69
1199,79.72
1203,79.62
1204,79.56
1200,79.63
1200,79.60
1203,79.52
1204,79.50
1201,79.54
1200,79.54
1203,79.50
1205,79.50
1203,79.49
1202,79.42
1205,79.38
1205,79.39
1203,79.38
1203,79.34
1206,79.30
1206,79.30
1204,79.32
1206,79.22
1208,79.16
1206,79.18
1204,79.22
1208,79.12
1208,77.59
1203,68.26
1201,52.42
1204,34.24
1205,23.26
1200,17.46
1192,10.34
1187,2.48
1202,0.00
1199,0.00
1203,0.00
1197,0.00
1199,0.00
1194,0.00
1194,0.00
1189,0.00
1195,0.00
1189,0.00
1187,0.00
1189,0.00
1189,0.00
1185,0.00
1183,0.00
1188,0.00
1183,0.00
1177,0.00
1180,0.00
1184,0.00
1178,0.00
1173,0.00
1177,0.00
1179,0.00
1172,0.00
1170,0.00
1174,0.00
1172,0.00
1167,0.00
1168,0.00
1171,0.00
1165,0.00
1162,0.00
1166,0.00
1164,0.00
1158,0.00
1161,0.00
1164,0.00
1157,0.00
1153,0.00
1157,0.00
1157,0.00
1151,0.00
1150,0.00
1154,0.00
1150,0.00
1144,0.00
1149,0.00
1150,0.00
1141,0.00
1141,0.00
1145,0.00
1142,0.00
1136,0.00
1140,0.00
1139,0.00
1134,0.00
1134,0.00
1137,0.00
1133,0.00
1129,0.00
1131,0.00
1129,0.00
1126,0.00
1127,0.00
1125,0.00
1122,0.00
1123,0.00
1123,0.00
1117,0.00
1119,0.00
1119,0.00
1112,0.00
1114,0.00
1118,0.00
1112,0.00
1107,0.00
1112,0.00
1110,0.00
1102,0.00
1106,0.00
1105,0.00
1102,0.00
1102,0.00
1100,0.00
1097,0.00
1100,0.00
1097,0.00
1091,0.00
1094,0.00
1096,0.00
1087,0.00
1088,0.00
1091,0.00
1084,0.00
1084,0.00
1087,0.00
1081,0.00
1082,0.00
1082,0.00
1077,0.00
1078,0.00
1079,0.00
1072,0.00
1073,0.00
1075,0.00
1070,0.00
1070,0.00
1070,0.00
1065,0.00
1067,0.00
1065,0.00
1059,0.00
1065,0.00
1064,0.00
1055,0.00
1059,0.00
1059,0.00
1054,0.00
1056,0.34
1055,3.15
1054,8.94
1065,18.69
1061,26.32
1040,33.40
1052,40.44
1043,45.94
1058,51.74
1045,57.80
1050,62.28
1049,66.82
1048,70.40
1050,73.36
1050,76.48
1049,78.94
1044,80.67
1050,81.98
1051,83.10
1044,84.14
1053,84.60
1050,85.22
1044,85.85
1053,85.96
1047,86.30
1050,86.62
1055,86.60
1046,87.04
1051,87.09
1053,87.06
1043,87.36
1052,87.28
1053,87.24
1043,87.50
1052,87.45
1052,87.62
1045,87.76
1053,87.67
1050,87.86
1047,87.91
1057,87.64
1050,87.92
1048,87.95
1057,87.70
1049,88.02
1050,87.97
1058,87.67
1049,87.98
1052,87.94
1055,87.74
1048,88.04
1058,88.04
1057,87.94
1044,88.28
1057,88.22
1056,88.23
1048,88.44
1058,88.18
1052,88.55
1051,88.60
1061,88.30
1051,88.72
1051,88.76
1060,88.48
1051,88.84
1054,88.71
1059,88.56
1048,88.91
1059,88.72
1060,88.62
1047,89.06
1059,88.76
1059,88.88
1049,89.20
1058,88.88
1055,89.22
1053,89.24
1059,88.97
1053,89.36
1053,89.34
1062,89.02
1054,89.28
1053,89.24
1060,89.08
1053,89.42
1056,89.40
1062,89.30
1052,89.79
1058,89.54
1060,89.52
1052,89.86
1061,89.55
1061,89.64
1052,89.90
1063,89.49
1060,89.62
1052,89.90
1063,89.43
1060,89.70
1055,89.78
1063,89.47
1055,89.84
1057,89.78
1065,89.70
1053,90.18
1057,90.02
1066,89.72
1057,90.12
1060,89.99
1067,89.78
1057,90.15
1062,89.99
1065,89.92
1056,90.28
1063,90.03
1065,89.98
1058,90.28
1065,90.10
1062,90.08
1058,90.30
1069,89.94
1064,90.22
1058,90.61
1068,90.30
1064,90.34
1059,90.65
1069,90.37
1065,90.62
1061,90.74
1070,90.30
1063,90.64
1063,90.62
1071,90.31
1061,90.70
1065,90.60
1073,90.26
1063,90.58
1066,90.56
1072,90.34
1063,90.84
1066,90.81
1072,90.69
1065,91.10
1070,91.02
1071,90.78
1062,91.21
1070,90.90
1072,90.82
1064,91.34
1071,91.20
1073,91.16
1064,91.46
1071,91.32
1073,91.32
1067,91.50
1073,91.28
1073,91.31
1067,91.49
1075,91.12
1072,91.26
1066,91.49
1077,91.07
1074,91.18
1068,91.42
1079,91.24
1074,91.36
1069,91.45
1078,91.00
1072,91.10
1070,91.42
1079,91.04
1074,91.24
1071,91.36
1078,91.12
1072,91.36
1072,91.38
1079,91.10
1073,91.22
1072,91.41
1081,91.05
1075,91.28
1074,91.30
1083,91.08
1076,91.25
1073,91.38
1081,91.02
1075,91.12
1075,91.32
1082,91.05
1077,91.28
1077,91.16
1083,91.04
1077,91.22
1078,91.20
1083,90.94
1078,91.24
1077,91.30
1085,90.92
1078,91.23
1077,91.26
1085,90.96
1079,91.02
1079,91.20
1085,90.93
1081,91.08
1080,90.88
1086,89.86
1081,87.53
1082,84.36
1087,80.79
1081,77.70
1081,75.22
1087,71.68
1081,69.79
1080,67.40
1086,65.14
1079,63.80
1079,61.96
1085,60.49
1080,59.36
1080,58.36
1084,57.68
1079,56.98
1078,56.63
1083,56.04
1078,55.86
1077,55.58
1082,55.32
1078,55.33
1078,55.15
1081,55.06
1075,55.26
1076,55.40
1080,55.50
1074,56.20
1075,57.18
1081,58.16
1074,59.69
1074,61.08
1080,62.12
1075,62.96
1074,64.16
1078,64.74
1073,65.66
1073,66.68
1078,67.84
1073,70.12
1075,72.61
1079,75.32
1072,77.32
1075,80.18
1079,82.88
1073,87.03
1074,91.10
1081,94.48
1074,99.56
1075,102.51
1083,105.12
1076,107.64
1077,109.08
1083,110.50
1078,112.43
1079,114.26
1084,115.52
1077,116.84
1080,117.85
1086,118.40
1080,119.37
1082,119.88
1089,119.96
1082,120.48
1083,120.90
1092,120.65
1084,121.07
1085,121.20
1093,120.96
1085,121.28
1087,121.41
1094,121.12
1088,121.56
1089,121.76
1095,121.76
1090,122.08
1090,122.40
1096,122.24
1092,122.55
1092,122.73
1100,122.40
1097,122.66
1093,122.80
1102,122.56
1099,122.55
1095,122.81
1103,122.51
1102,122.46
1095,122.84
1101,122.50
1104,122.48
1097,122.68
1103,122.66
1107,122.33
1100,122.67
1104,122.52
1108,122.35
1104,122.53
1106,122.42
1110,122.26
1107,122.50
1109,122.36
1113,122.16
1108,122.26
1109,122.46
1116,122.18
1113,122.20
1108,122.40
1115,122.14
1114,122.19
1112,122.33
1116,122.17
1118,122.11
1113,122.26
1117,122.15
1120,121.97
1114,122.25
1118,122.12
1123,121.88
1117,122.18
1118,122.06
1125,121.82
1122,122.02
1119,122.06
1125,121.84
1126,121.84
1121,122.04
1124,121.88
1129,121.78
1123,121.94
1123,121.92
1130,121.72
1128,121.84
1124,121.84
1130,121.76
1133,121.80
1128,121.80
1129,121.74
1131,121.74
1129,121.80
1131,121.70
1132,121.68
1132,121.76
1136,121.62
1138,121.52
1133,121.63
1131,121.77
1138,121.54
1138,121.53
1133,121.75
1138,121.59
1141,121.46
1135,121.56
1137,121.64
1144,121.40
1142,121.42
1137,121.60
1142,121.46
1146,121.36
1141,121.49
1140,121.57
1146,121.38
1145,121.40
1143,121.45
1148,121.35
1148,121.24
1143,121.42
1148,121.30
1151,121.22
1147,121.38
1147,121.39
1152,121.26
1151,121.31
1149,121.34
1151,121.30
1154,121.18
1153,121.22
1151,121.20
1154,121.14
1154,121.17
1152,121.24
1157,121.04
1159,121.00
1155,121.14
1155,121.14
1158,121.04
1159,121.06
1157,121.08
1158,121.01
1161,120.74
1159,119.94
1157,114.92
1158,99.13
1156,75.15
1156,53.21
1156,37.32
1153,25.20
1152,17.32
1152,11.64
1138,3.94
1136,0.00
1164,0.00
1147,0.00
1150,0.00
1143,0.00
1150,0.00
1145,0.00
1146,0.00
1137,0.00
1144,0.00
1142,0.00
1136,0.00
1136,0.00
1139,0.00
1136,0.00
1130,0.00
1135,0.00
1133,0.00
1128,0.00
1129,0.00
1130,0.00
1127,0.00
1124,0.00
1126,0.00
1124,0.00
1121,0.00
1123,0.00
1118,0.00
1117,0.00
1120,0.00
1118,0.00
1112,0.00
1115,0.00
1117,0.04
1111,2.84
1113,9.70
1124,18.84
1123,26.58
1096,32.70
1111,39.16
1116,44.74
1108,51.78
1101,57.30
1118,60.33
1104,64.33
1111,67.28
1114,69.90
1103,71.99
1115,73.40
1111,74.85
1103,76.09
1111,76.74
1112,77.44
1106,78.14
1110,78.52
1112,79.08
1111,81.42
1108,83.18
1110,84.09
1110,85.05
1109,85.67
1114,85.91
1110,86.41
1109,86.74
1115,86.66
1112,86.86
1106,87.18
1114,86.94
1115,87.02
1108,87.26
1113,87.10
1116,87.02
1109,87.18
1111,87.30
1118,87.02
1112,87.14
1111,87.13
1114,87.05
1112,87.20
1114,87.15
1118,86.97
1115,87.04
1113,87.17
1118,86.95
1118,86.93
1112,87.18
1118,86.98
1123,86.76
1114,87.14
1116,86.96
1124,86.76
1117,87.06
1118,86.92
1124,86.72
1119,86.92
1117,86.92
1123,86.74
1123,86.80
1119,86.88
1122,86.74
1123,86.70
1121,86.76
1122,86.84
1124,86.70
1122,86.68
1125,86.72
1127,86.60
1122,86.60
1123,86.56
1130,86.34
1126,86.40
1123,86.54
1128,86.52
1130,86.42
1123,86.46
1126,86.56
1132,86.38
1127,86.48
1125,86.52
1133,86.40
1131,86.40
1126,86.48
1130,86.44
1133,86.42
1127,86.48
1129,86.40
1135,86.36
1132,86.44
1130,86.36
1134,86.32
1133,86.37
1131,86.36
1134,86.31
1135,86.31
1132,86.37
1136,86.25
1136,86.24
1132,86.33
1136,86.26
1140,86.12
1135,86.25
1133,86.30
1141,86.18
1140,86.08
1132,86.22
1138,86.16
1144,86.06
1138,86.04
1136,86.02
1142,85.96
1144,85.89
1140,85.94
1140,85.94
1143,85.90
1140,85.95
1142,85.87
1145,85.83
1143,85.86
1143,85.90
1146,85.82
1145,85.86
1143,85.92
1146,85.83
1146,85.78
1143,85.83
1147,85.76
1150,85.67
1148,85.73
1145,85.76
1150,85.68
1151,85.68
1145,85.76
1150,85.67
1155,85.54
1148,85.63
1147,85.66
1154,85.52
1153,85.52
1148,85.60
1151,85.52
1157,85.42
1153,85.49
1150,85.58
1158,85.45
1158,85.46
1152,85.50
1155,85.48
1159,85.40
1156,85.45
1154,85.48
1160,85.32
1160,85.25
1153,85.26
1157,85.26
1163,85.22
1159,85.27
1156,85.34
1161,85.27
1162,85.25
1159,85.24
1162,85.20
1164,85.18
1159,85.21
1160,85.20
1165,85.08
1165,85.06
1160,85.14
1163,85.08
1168,85.00
1164,85.07
1162,85.12
1168,85.06
1169,85.02
1164,85.05
1165,84.99
1169,84.96
1168,84.96
1166,85.02
1169,84.96
1171,84.91
1166,84.93
1166,84.96
1174,84.84
1173,84.86
1167,84.92
1172,84.85
1176,84.70
1172,84.74
1168,84.81
1173,84.71
1178,84.65
1173,84.62
1173,84.62
1178,84.60
1176,84.61
1174,84.56
1177,84.52
1179,84.52
1174,84.60
1175,84.57
1180,84.56
1178,84.58
1175,84.63
1178,84.58
1185,84.46
1180,84.50
1176,84.60
1183,84.49
1185,84.44
1179,84.52
1180,84.51
1185,84.42
1185,84.40
1181,84.48
1181,84.47
1187,84.40
1186,84.34
1181,84.40
1183,84.41
1187,84.38
1185,84.36
1183,84.38
1187,84.33
1189,84.30
1187,84.32
1186,84.29
1189,84.26
1189,84.26
1188,84.32
1188,84.25
1190,84.22
1188,84.26
1188,84.24
1191,84.17
1192,84.16
1192,84.18
1188,84.18
1190,84.18
1195,84.12
1191,84.11
1188,84.15
1195,84.08
1196,84.05
1190,84.08
1192,84.10
1196,84.02
1196,84.01
1193,84.00
1193,84.00
1197,83.96
1196,83.99
1192,84.00
1196,83.95
1199,83.91
1195,83.94
1193,83.95
1198,83.90
1200,83.86
1195,83.92
1194,83.94
1200,83.88
1200,83.84
1196,83.86
1196,83.88
1201,83.80
1201,83.80
1196,83.82
1198,83.76
1201,83.77
1198,83.76
1198,83.80
1201,83.76
1203,83.70
1200,83.74
1198,83.74
1202,83.66
1201,83.66
1198,83.74
1199,83.72
1202,83.68
1202,83.66
1199,83.70
1199,83.70
1203,83.62
1202,83.64
1200,83.70
1201,83.62
1202,83.62
1202,83.64
1201,83.33
1200,80.18
1200,74.09
1199,59.15
1197,39.44
1197,29.96
1195,19.82
1190,12.58
1182,8.88
1183,2.24
1195,0.00
1182,0.00
1196,0.00
1185,0.00
1192,0.00
1185,0.00
1187,0.00
1186,0.00
1184,0.00
1185,0.00
1181,0.00
1182,0.00
1181,0.00
1179,0.00
1179,0.00
1178,0.00
1176,0.00
1173,0.00
1175,0.00
1175,0.00
1170,0.00
1169,0.00
1170,0.00
1170,0.00
1168,0.00
1167,0.00
1166,0.00
1163,0.00
1163,0.00
1164,0.00
1163,0.00
1160,0.00
1159,0.00
1160,0.00
1158,0.00
1157,0.00
1156,0.00
1155,0.00
1152,0.00
1152,0.00
1154,0.00
1150,0.00
1148,0.00
1149,0.00
1149,0.00
1145,0.00
1144,0.00
1146,0.00
1143,0.00
1141,0.00
1143,0.00
1140,0.00
1137,0.00
1138,0.00
1139,0.00
1135,0.00
1134,0.00
1137,0.00
1132,0.00
1130,0.00
1132,0.00
1130,0.00
1127,0.00
1129,0.00
1127,0.00
1122,0.00
1125,0.00
1127,0.00
1120,0.00
1120,0.00
1124,0.00
1118,0.00
1115,0.05
1120,2.88
1123,11.28
1127,19.83
1125,27.36
1107,34.10
1120,39.88
1106,45.32
1125,49.36
1111,53.60
1113,56.64
1120,60.38
1108,63.78
1117,66.74
1118,69.40
1112,71.68
1116,73.82
1117,75.16
1115,76.28
1114,77.14
1117,77.71
1118,78.28
1113,79.02
1115,79.37
1120,79.77
1114,80.53
1117,80.87
1119,81.21
1114,81.77
1118,82.01
1122,82.25
1116,82.76
1115,83.05
1120,83.06
1121,83.18
1117,83.34
1120,83.26
1122,83.32
1118,83.50
1119,83.40
1122,83.34
1118,83.54
1120,83.50
1124,83.38
1120,83.48
1121,83.54
1124,83.54
1124,83.58
1120,83.68
1124,83.58
1127,83.56
1120,83.82
1124,83.74
1129,83.60
1122,83.76
1123,83.72
1128,83.64
1125,83.70
1123,83.78
1127,83.70
1127,83.72
1124,83.84
1129,83.68
1130,83.68
1124,83.82
1128,83.70
1131,83.64
1127,83.70
1128,83.68
1133,83.60
1129,83.64
1124,83.74
1131,83.62
1132,83.62
1128,83.66
1130,83.60
1134,83.56
1130,83.58
1128,83.64
1132,83.58
1135,83.51
1131,83.54
1132,83.51
1133,83.53
1131,83.56
1134,83.49
1134,83.46
1130,83.55
1132,83.51
1136,83.40
1133,83.51
1132,83.52
1138,83.42
1135,83.38
1132,83.48
1139,83.40
1139,83.32
1133,83.44
1136,83.38
1139,83.32
1136,83.38
1135,83.38
1140,83.31
1140,83.28
1134,83.39
1138,83.34
1142,83.24
1136,83.32
1135,83.33
1141,83.26
1140,83.27
1137,83.30
1140,83.28
1143,83.18
1137,83.28
1140,83.22
1144,83.16
1140,83.24
1137,83.26
1142,83.19
1142,83.19
1139,83.22
1141,83.17
1143,83.18
1141,83.21
1140,83.17
1142,83.18
1141,83.12
1140,83.20
1143,83.10
1142,83.16
1140,83.24
1143,83.11
1143,83.10
1138,83.21
1141,83.18
1146,83.08
1142,83.17
1139,83.22
1145,83.16
1145,83.08
1139,83.16
1142,83.14
1147,83.06
1142,83.14
1140,83.16
1146,83.07
1146,83.04
1139,83.16
1142,83.11
1147,83.04
1143,83.09
1141,83.14
1146,83.06
1145,83.06
1141,83.10
1144,83.02
1147,83.06
1142,83.09
1143,83.07
1147,83.00
1144,83.05
1142,83.05
1146,83.01
1147,83.00
1144,83.04
1145,83.00
1147,82.98
1146,83.04
1144,83.02
1148,82.95
1146,82.99
1143,83.04
1146,82.93
1148,82.96
1145,82.96
1147,82.94
1149,82.94
1146,83.00
1146,82.98
1149,82.91
1148,82.94
1145,83.00
1148,82.90
1149,82.90
1146,82.94
1147,82.96
1151,82.86
1150,82.90
1146,82.97
1150,82.89
1151,82.84
1145,82.97
1147,82.93
1152,82.86
1149,82.84
1146,82.96
1153,82.82
1152,82.82
1146,82.93
1149,82.87
1153,82.78
1149,82.85
1147,82.90
1152,82.84
1153,82.78
1146,82.88
1149,82.82
1155,82.72
1149,82.83
1148,82.85
1154,82.74
1153,82.74
1149,82.80
1151,82.80
1154,82.74
1152,82.75
1148,82.82
1154,82.71
1153,82.76
1148,82.84
1152,82.82
1155,82.72
1150,82.60
1150,81.16
1153,75.57
1152,69.48
1147,63.47
1151,57.59
1153,51.74
1147,47.44
1149,44.68
1153,41.92
1148,39.82
1146,38.03
1150,36.89
1149,36.01
1144,35.42
1145,35.00
1150,34.66
1145,34.42
1141,34.30
1146,34.26
1146,34.24
1142,34.14
1142,34.15
1145,34.18
1142,34.20
1139,34.19
1142,34.29
1142,34.62
1138,35.10
1139,35.76
1139,36.70
1136,38.04
1140,41.16
1141,45.62
1136,49.62
1136,53.52
1140,59.02
1138,63.32
1134,66.60
1138,69.10
1140,71.42
1135,73.49
1136,75.10
1140,76.44
1136,77.68
1133,78.58
1141,79.60
1139,80.28
1134,81.06
1139,81.38
1141,81.80
1135,82.28
1135,82.56
1141,82.70
1139,82.98
1135,83.31
1140,83.37
1141,83.49
1136,83.66
1140,83.65
1143,83.66
1138,83.79
1138,83.75
1142,83.74
1140,83.72
1139,83.88
1143,83.78
1143,83.76
1139,83.70
1141,83.30
1145,81.97
1139,79.52
1140,76.42
1145,73.68
1143,71.26
1138,69.09
1142,66.87
1144,64.84
1139,63.58
1142,62.76
1144,62.00
1140,61.50
1139,61.06
1144,60.67
1142,60.51
1138,60.44
1142,60.28
1141,60.24
1138,60.24
1137,60.30
1142,60.22
1142,60.14
1134,60.18
1139,60.22
1141,60.26
1136,60.26
1138,60.22
1142,60.26
1138,60.28
1136,60.24
1141,60.20
1138,60.31
1134,60.33
1140,60.31
1140,60.46
1136,60.61
1136,60.83
1138,61.15
1138,61.42
1135,61.76
1138,61.98
1137,62.14
1133,62.40
1138,62.76
1138,63.10
1133,63.48
1136,63.56
1139,63.84
1133,64.22
1132,64.41
1137,64.65
1135,65.17
1132,65.82
1136,66.42
1136,67.34
1131,68.26
1135,69.30
1139,70.64
1133,72.05
1131,73.15
1137,74.12
1137,75.18
1131,76.42
1134,77.28
1138,77.82
1134,78.74
1134,79.48
1137,80.06
1136,80.60
1134,81.12
1137,81.60
1137,81.98
1134,82.35
1138,82.52
1137,82.81
1134,83.12
1137,83.31
1140,83.39
1136,83.63
1134,83.73
1140,83.69
1139,83.76
1134,84.02
1139,84.10
1141,84.08
1135,84.28
1136,84.32
1143,84.26
1139,84.44
1135,84.62
1141,84.63
1142,84.69
1137,84.84
1139,84.83
1143,84.82
1141,84.91
1138,84.92
1143,84.92
1142,84.86
1138,85.02
1142,85.06
1144,85.20
1140,85.32
1141,85.30
1144,85.28
1142,85.39
1141,85.40
1145,85.31
1145,85.35
1140,85.44
1144,85.42
1148,85.30
1142,85.40
1142,85.38
1148,85.28
1144,85.36
1142,85.38
1146,85.30
1147,85.30
1143,85.35
1144,85.31
1149,85.28
1146,85.26
1143,85.32
1149,85.22
1148,85.28
1144,85.32
1148,85.25
1149,85.32
1144,85.50
1145,85.55
1150,85.53
1147,85.62
1145,85.72
1149,85.66
1150,85.68
1145,85.78
1146,85.79
1152,85.67
1147,85.75
1144,85.80
1150,85.71
1152,85.66
1146,85.82
1148,85.90
1152,85.90
1150,85.95
1147,86.04
1151,85.95
1151,85.95
1148,86.06
1150,86.12
1151,86.12
1147,86.22
1149,86.18
1152,86.14
1150,86.22
1149,86.26
1153,86.18
1152,86.20
1149,86.22
1151,86.26
1154,86.16
1151,86.24
1149,86.27
1153,86.17
1153,86.16
1148,86.28
1151,86.21
1154,86.16
1150,86.22
1149,86.26
1155,86.24
1154,86.40
1148,86.60
1152,86.60
1156,86.54
1152,86.60
1149,86.72
1155,86.64
1156,86.68
1149,86.78
1152,86.77
1157,86.74
1154,86.94
1149,87.12
1154,87.16
1155,87.18
1151,87.30
1152,87.31
1157,87.26
1152,87.35
1151,87.35
1156,87.36
1155,87.34
1151,87.38
1153,87.32
1156,87.36
1152,87.45
1152,87.41
1157,87.38
1155,87.40
1153,87.54
1155,87.60
1156,87.70
1154,87.81
1153,87.85
1156,87.84
1156,87.86
1152,87.96
1156,87.92
1158,87.90
1154,87.96
1153,87.99
1158,87.92
1157,87.97
1153,87.98
1156,87.92
1157,87.92
1154,87.98
1153,87.97
1158,87.94
1157,87.97
1153,88.00
1155,88.00
1157,87.98
1155,88.02
1153,88.08
1157,88.15
1156,88.22
1153,88.32
1156,88.38
1158,88.32
1152,88.46
1154,88.36
1157,88.34
1155,88.41
1153,88.34
1156,88.26
1157,88.18
1154,88.24
1154,88.24
1157,88.19
1155,88.31
1153,88.40
1157,88.26
1157,88.28
1153,88.40
1154,88.36
1157,88.32
1155,88.35
1153,88.40
1156,88.23
1157,88.26
1153,88.26
1155,88.26
1157,87.72
1154,84.86
1153,81.08
1156,75.83
1155,69.67
1151,63.02
1154,58.90
1154,53.90
1152,49.62
1151,45.59
1152,43.19
1150,41.40
1148,40.09
1150,39.02
1149,38.44
1145,38.12
1146,37.84
1148,37.64
1145,37.62
1142,37.83
1146,38.38
1145,39.06
1141,39.87
1142,40.93
1144,42.24
1139,43.18
1138,43.92
1142,44.48
1140,45.18
1136,45.82
1138,46.68
1141,48.32
1137,50.48
1135,52.65
1137,55.09
1137,57.89
1133,60.70
1136,62.98
1138,65.05
1133,67.08
1133,68.83
1137,70.40
1135,72.10
1132,73.52
1135,74.54
1134,75.36
1132,76.50
1137,77.32
1136,78.52
1132,79.48
1133,80.10
1133,80.72
1132,81.24
1132,81.78
1136,82.36
1132,82.88
1129,83.28
1133,83.43
1133,83.78
1132,84.78
1137,85.71
1141,86.46
1130,87.39
1129,88.03
1137,88.33
1135,88.72
1130,88.95
1133,89.09
1135,89.24
1135,89.46
1135,89.70
1133,89.88
1129,89.94
1132,90.00
1139,89.92
1137,90.08
1131,90.36
1136,90.28
1139,90.28
1133,90.48
1133,90.50
1138,90.46
1134,90.60
1134,90.59
1139,90.57
1137,90.63
1134,90.64
1137,90.61
1138,90.53
1135,90.60
1136,90.56
1140,90.54
1135,90.54
1135,90.60
1140,90.46
1137,90.54
1134,90.56
1138,90.46
1141,90.42
1137,90.36
1136,90.30
1139,90.20
1138,90.21
1138,90.14
1139,90.08
1138,90.08
1138,89.97
1139,89.70
1140,89.39
1137,88.54
1139,87.52
1142,86.10
1136,83.80
1135,80.60
1142,77.90
1140,76.10
1133,74.58
1139,73.58
1141,72.78
1134,72.33
1135,71.90
1140,71.51
1140,71.23
1136,71.08
1137,70.82
1141,70.59
1136,70.40
1136,70.34
1139,69.40
1135,68.76
1135,67.92
1135,65.66
1132,63.66
1135,62.06
1138,60.88
1135,60.06
1131,59.42
1135,58.99
1135,58.67
1130,58.43
1129,58.22
1134,58.01
1133,57.87
1128,57.76
1133,57.66
1133,57.65
1127,57.66
1129,57.57
1132,57.60
1128,57.66
1129,57.63
1133,57.60
1129,57.56
