Speed,q,p
1052,99.56,1125676.799
1062,99.1,1134209.671
1058,99.3,1130363.012
1051,99.61,1122419.821
1062,99.14,1132818.939
1058,99.3,1130852.984
1051,99.59,1123833.969
1063,99.2,1132478.101
1057,99.52,1128304.877
1053,99.6,1123968.179
1063,99.13,1133181.504
1053,99.62,1127657.714
1054,99.76,1126755.762
1062,99.3,1134198.126
1051,99.76,1123017.278
1054,99.66,1126557.831
1061,99.32,1132258.277
1050,99.8,1125513.234
1055,99.48,1130702.284
1057,99.45,1131359.72
1046,99.87,1120677.069
1055,99.46,1131155.523
1056,99.41,1127850.217
1045,99.78,1119189.701
1055,99.34,1132363.238
1054,99.48,1129111.066
1045,99.83,1118242.394
1056,99.38,1130748.334
1051,99.58,1123272.551
1045,99.84,1117294.249
1055,99.42,1131017.867
1047,99.66,1122473.355
1046,99.79,1117837.499
1056,99.4,1130381.675
1048,99.78,1122453.668
1048,100.11,1125191.493
1054,100.04,1135633.009
1043,100.63,1126256.956
1052,100.8,1138987.118
1051,101.02,1137211.907
1040,101.53,1124959.723
1052,101.39,1143080.717
1049,101.54,1138864.218
1040,101.84,1128509.326
1050,101.56,1140962.892
1045,101.82,1135306.855
1044,101.9,1132855.783
1052,101.62,1141104.868
1042,101.96,1131344.139
1043,101.95,1132047.836
1051,101.66,1140515.999
1041,101.9,1128605.932
1045,101.94,1132414.928
1049,101.78,1138787.976
1040,102.05,1126826.886
1047,101.9,1135366.565
1046,101.9,1134003.607
1038,102.1,1123448.588
1048,101.86,1137349.398
1043,101.94,1132743.214
1039,102.09,1125430.041
1047,101.8,1137064.513
1041,101.9,1128782.958
1040,102.06,1127104.933
1046,101.82,1136490.325
1038,102.02,1125225.566
1042,102.02,1128733.936
1046,101.86,1135282.9
1038,102.08,1121373.416
1041,101.98,1128477.94
1044,101.92,1132479.385
1036,102.14,1121187.468
1043,101.94,1133635.59
1041,101.94,1129728.757
1035,102.14,1121123.549
1043,101.88,1131766.158
1039,102.02,1122738.585
1036,102.14,1121494.897
1043,101.94,1132598.566
1034,102.09,1121965.67
1035,102.1,1124340.224
1042,101.93,1129793.926
1034,102.15,1119103.287
1040,102,1126281.929
1040,101.97,1126215.215
1032,102.26,1115000.123
1042,102,1130355.196
1038,102,1125941.448
1032,102.18,1116843.898
1041,101.97,1128632.359
1035,102.14,1117018.916
1035,102.22,1119542.631
1040,101.98,1127637.065
1030,102.26,1115885.878
1035,102.14,1123842.163
1039,102,1125687.813
1031,102.22,1113662.009
1037,102.12,1122208.245
1037,102.12,1121448.62
1031,102.27,1114610.337
1038,102.04,1126513.215
1035,102.04,1121075.947
1031,102.22,1116318.701
1036,102.02,1122584.018
1029,102.26,1111477.229
1033,102.22,1123121.126
1037,102.36,1136417.326
1028,103.13,1126278.295
1034,103.42,1151108.668
1036,104.89,1181122.34
1029,107.36,1183989.48
1034,109.17,1200185.828
1032,111.06,1206145.841
1031,112.96,1213724.721
1037,114.4,1231796.521
1030,115.78,1223478.044
1029,117.1,1229168.628
1034,117.86,1238097.404
1028,118.82,1232770.976
1034,119.71,1248111.349
1034,120.3,1249468.054
1027,121.04,1241148.476
1034,121.38,1250782.261
1032,121.67,1245138.573
1028,121.92,1242987.6
1034,122.06,1250684.714
1029,122.19,1245582.82
1031,122.24,1249225.119
1035,122.27,1251859.633
1029,122.38,1243254.801
1033,122.4,1249800.202
1032,122.39,1249165.814
1028,122.44,1244840.118
1035,122.41,1253967.943
1032,122.44,1247468.933
1028,122.48,1243832.036
1036,122.46,1255254.074
1029,122.58,1248553.012
1030,122.69,1247586.086
1036,122.66,1253982.756
1029,122.75,1246054.424
1031,122.74,1249725.132
1034,122.84,1255046.877
1028,122.82,1245955.366
1032,122.82,1256278.614
1033,122.82,1252848.911
1030,122.94,1251060.317
1037,122.98,1260684.429
1031,123.08,1252117.938
1031,123.14,1252349.269
1036,123.14,1258679.511
1031,123.2,1251564.785
1034,123.21,1258756.545
1035,123.2,1258181.194
1028,123.2,1249542.368
1033,123.21,1255031.359
1034,123.2,1255277.707
1031,123.24,1253306.939
1035,123.2,1258301.454
1031,123.24,1252214.711
1031,123.26,1252718.059
1036,123.22,1261341.102
1031,123.26,1252302.674
1031,123.26,1256274.549
1035,123.22,1258585.758
1028,123.26,1248967.293
1035,123.26,1257005.739
1037,123.24,1259005.244
1031,123.28,1253075.699
1036,123.25,1259205.558
1031,123.25,1253393.059
1030,123.28,1252553.031
1037,123.23,1260164.908
1032,123.28,1251187.534
1033,123.27,1257417.63
1037,123.22,1261473.434
1028,123.28,1249521.647
1035,123.27,1257674.803
1037,123.24,1260416.024
1030,123.28,1252001.611
1035,123.24,1258484.812
1034,123.24,1256811.537
1032,123.27,1255003.383
1037,123.22,1261907.451
1032,123.26,1252493.583
1031,123.28,1255242.773
1037,123.24,1261859.792
1031,123.28,1252308.158
1035,123.26,1258692.137
1039,123.22,1262438.522
1031,123.28,1251224.851
1036,123.26,1259228.386
1034,123.23,1257122.522
1030,123.26,1252179.642
1037,123.24,1261523.883
1034,123.24,1252707.004
1033,123.26,1254966.466
1039,123.22,1263761.281
1029,123.26,1251743.356
1032,123.25,1257280.62
1040,123.22,1262437.302
1031,123.27,1252605.53
1034,123.25,1257272.052
1034,123.26,1257618.207
1031,123.28,1253880.133
1037,123.22,1262620.742
1033,123.25,1252195.544
1033,123.28,1255678.82
1039,123.22,1264107.229
1028,123.27,1250542.851
1033,123.28,1257347.018
1040,123.21,1264175.057
1031,123.28,1252190.743
1036,123.28,1259033.435
1036,123.23,1259552.844
1031,123.26,1255433.158
1040,123.21,1267548.126
1033,123.26,1255231.727
1031,123.28,1252044.56
1041,123.25,1266276.336
1034,123.48,1257682.205
1033,123.7,1263558.187
1039,123.8,1276169.859
1031,124.96,1285356.295
1039,126.04,1301097.915
1037,127.12,1302066.895
1028,128.14,1298984.62
1041,129.54,1323747.699
1037,131.24,1320178.116
1030,132.35,1312625.846
1040,133.1,1323996.828
1035,133.62,1313498.656
1034,134.02,1317808.461
1040,134.2,1323844.414
1031,134.42,1314382.872
1037,134.54,1324794.75
1040,134.59,1323747.215
1031,134.7,1313079.595
1043,134.7,1327044.532
1041,134.84,1322308.344
1032,134.74,1314652.043
1045,135,1330565.704
1037,134.82,1321653.203
1033,134.96,1318797.413
1042,134.93,1326237.216
1035,134.72,1314393.215
1040,134.88,1323773.187
1043,134.93,1327190.364
1033,134.76,1314728.512
1041,134.96,1329676.252
1043,134.93,1328825.846
1032,134.84,1316196.346
1043,134.97,1328997.04
1043,134.86,1323192.028
1037,134.8,1319888.078
1046,134.99,1331386.075
1040,134.74,1320657.006
1039,134.92,1325490.219
1046,134.92,1332709.187
1034,134.74,1318309.168
1041,134.92,1327527.622
1049,134.9,1333366.829
1037,134.76,1319704.277
1046,135.1,1330640.423
1047,134.78,1330559.265
1037,134.84,1321836.532
1049,135.15,1335628.087
1043,134.74,1327830.517
1039,134.9,1324951.238
1049,135.22,1335706.146
1038,134.78,1322407.225
1038,134.88,1324796.558
1050,134.92,1336346.73
1041,134.84,1325962.713
1045,134.96,1330728.297
1048,134.94,1332192.698
1039,134.81,1320267.54
1049,135.14,1335635.727
1050,134.86,1333373.789
1038,134.83,1321390.203
1048,135,1334487.08
1046,134.8,1332412.698
1041,134.92,1327411.377
1049,135.2,1336471.422
1041,134.82,1326433.957
1043,134.94,1329872.779
1052,134.94,1337320.658
1040,134.84,1325227.246
1046,135.09,1332015.045
1051,134.88,1335189.465
1040,134.81,1324799.909
1053,135.2,1339409.387
1052,134.82,1334717.087
1039,134.88,1324271.815
1052,135.24,1338990.656
1049,134.8,1332456.536
1043,134.96,1329824.591
1057,135.26,1340173.246
1047,134.8,1329989.105
1044,134.98,1330926.137
1054,135.22,1338206.369
1042,134.84,1328686.429
1047,135.15,1335058.729
1055,135.05,1338677.903
1043,134.88,1330262.184
1050,135.27,1340405.487
1053,134.97,1337276.022
1042,134.96,1329091.044
1052,135.34,1342040.936
1052,134.92,1337161.253
1044,135,1330210.55
1055,135.33,1342476.984
1049,134.89,1335847.104
1045,135.22,1330429.669
1055,135.34,1342593.412
1049,134.86,1336285.437
1051,135.36,1335861.263
1058,135.31,1342106.569
1046,134.91,1332600
1051,135.44,1336158.488
1058,134.96,1340845.498
1046,134.92,1335257.403
1052,135.56,1342002.726
1056,134.9,1339306.719
1046,134.93,1334144.899
1055,135.56,1344019.243
1055,134.8,1338062.764
1046,134.91,1331415.976
1059,135.5,1345197.444
1055,134.82,1339340.319
1048,134.97,1334249.574
1058,135.5,1345013.089
1052,134.68,1338428.427
1049,134.98,1335473.066
1062,135.48,1345052.408
1052,134.92,1339916.018
1051,135.36,1340167.652
1061,135.2,1342804.191
1049,134.9,1336828.468
1057,135.57,1344482.885
1063,135.3,1342422.058
1051,134.96,1334993.409
1058,135.59,1343484.238
1061,135.22,1341121.485
1051,134.94,1334375.146
1062,135.68,1345120.341
1061,134.98,1341193.915
1051,134.98,1335855.708
1063,135.54,1345538.234
1060,134.87,1342137.627
1054,135.15,1340870.571
1063,135.44,1346255.832
1058,134.81,1341539.308
1056,135.19,1342709.415
1064,135.52,1347134.398
1055,134.76,1342198.581
1056,135.22,1343141.893
1066,135.52,1346674.258
1055,134.92,1342620.734
1058,135.58,1344921.095
1066,135.33,1345834.095
1059,134.92,1341943.172
1062,135.66,1345862.32
1066,135.32,1346397.466
1055,134.96,1342364.339
1065,135.66,1346721.334
1067,135.21,1346418.433
1057,135.07,1343906.655
1066,135.8,1348679.665
1066,135,1346295.142
1058,135.14,1343621.553
1069,135.61,1348679.684
1070,135.04,1347136.772
1060,135.18,1345762.977
1067,135.73,1348859.778
1066,135.26,1346636.913
1063,135.66,1346385.697
1073,135.92,1350098.02
1068,135.26,1346859.609
1063,135.28,1347147.08
1076,135.76,1352797.238
1070,135.34,1348497.381
1063,135.49,1347280.839
1076,135.8,1351396.592
1070,135.08,1348118.774
1067,135.58,1348803.229
1075,135.82,1351859.636
1070,135.28,1349260.171
1071,136,1351083.252
1079,135.94,1352896.773
1070,135.29,1348360.173
1072,135.75,1351186.109
1079,135.82,1353935.979
1071,135.4,1349960.751
1074,135.87,1352480.492
1082,135.94,1354835.645
1073,135.49,1351200
1074,136.02,1352522.578
1083,136.1,1354699.035
1079,135.55,1352419.873
1077,135.89,1353442.671
1084,136.08,1355477.241
1079,135.5,1352580.347
1079,135.92,1354621.891
1086,136.07,1356959.965
1079,135.61,1353660.139
1082,136.16,1355482.088
1088,136.06,1358138.317
1082,135.7,1355139.942
1082,136.13,1356557.848
1090,136.25,1359120.206
1084,135.8,1356299.327
1084,136.16,1357101.008
1094,136.06,1360119.323
1088,135.94,1358459.536
1086,136.47,1358278.358
1094,136.42,1359960.582
1088,135.89,1357939.885
1090,136.21,1359241.051
1097,136.4,1361939.18
1091,136.02,1359498.735
1090,136.2,1358960.604
1100,136.54,1362420.312
1098,136.19,1360920.099
1094,136.37,1359781.623
1103,136.72,1362699.464
1099,136.14,1361158.574
1097,136.64,1360822.563
1106,136.76,1364359.567
1101,136.38,1362717.935
1097,136.4,1361219.227
1106,136.08,1364080.155
1106,135.9,1363938.073
1100,135.99,1361722.372
1108,135.74,1364242.65
1109,135.55,1364875.011
1103,135.8,1362642.498
1109,135.54,1365563.588
1113,135.42,1366475.161
1106,135.68,1363580.677
1112,135.44,1365385.889
1117,135.26,1367574.928
1109,135.38,1364838.987
1112,135.54,1365322.137
1120,135.24,1368099.56
1115,135.3,1366679.022
1113,135.45,1366082.025
1121,135.18,1368660.162
1121,135.2,1367958.911
1118,135.35,1366901.979
1123,135.12,1369240.642
1125,134.9,1353242.303
1119,132.75,1286442.574
1124,125.23,1193016.753
1127,114.87,1119083.921
1121,106.43,1093463.288
1125,100.01,1087829.009
1130,95.24,1088284.266
1123,91.85,1078732.638
1125,89.26,1075967.473
1130,87.26,1079238.585
1127,86.17,1077738.169
1126,85.58,1081304.907
1131,85.46,1094640.812
1131,85.71,1096200.685
1126,86.13,1098844.685
1131,87.05,1121696.302
1136,88.59,1136061.301
1127,90.16,1132839.735
1127,91.34,1142230.011
1136,92.72,1160977.536
1134,94.14,1163240.834
1130,95.44,1162199.071
1136,96.32,1169023.25
1139,96.82,1177739.302
1134,97.76,1175779.842
1136,98.46,1178157.604
1142,99,1185400.007
1139,99.6,1184779.294
1137,100.24,1188338.224
1143,100.62,1191860.532
1141,100.96,1190120.776
1140,101.23,1191575.236
1145,101.37,1197959.57
1145,101.69,1197903.011
1142,101.95,1196337.335
1145,102.14,1198675.014
1150,102.18,1201259.758
1147,102.28,1200083.24
1145,102.38,1198497.513
1151,102.32,1202239.466
1153,102.37,1201962.015
1149,102.47,1200299.472
1152,102.44,1202196.43
1155,102.4,1204224.265
1153,102.42,1202220.588
1153,102.46,1202937.241
1159,102.38,1206138.566
1160,102.38,1206861.156
1157,102.41,1205240.831
1157,102.42,1205416.706
1162,102.36,1207859.745
1163,102.38,1214034.381
1162,103.04,1229816.092
1161,104,1232702.068
1163,104.79,1230061.227
1161,105.25,1231430.619
1170,105.54,1239033.643
1174,105.92,1241503.865
1168,106.26,1238741.566
1166,106.52,1237918.365
1172,106.66,1241155.43
1177,106.66,1243845.196
1172,106.8,1240942.616
1172,106.9,1241316.427
1180,106.83,1245859.885
1178,106.85,1245042.541
1176,106.94,1243397.449
1181,106.86,1245877.324
1184,106.86,1248100.719
1181,106.87,1246622.643
1182,106.9,1246113.602
1189,106.78,1249558.839
1188,106.77,1249503.127
1185,106.87,1248056.891
1189,106.82,1250256.262
1192,106.74,1252039.112
1193,106.73,1252420.765
1192,106.79,1251642.158
1193,106.76,1252293.435
1199,106.67,1255859.654
1198,106.68,1240140.288
1193,105.08,1163991.818
1196,87.1,1033993.903
1199,63,903976.3105
1197,42.52,780669.8003
1195,31.29,704722.5441
1195,21.2,704494.6935
1197,13.32,705647.8379
1187,7.18,700716.2415
1186,1.13,699643.9871
1208,0,709261.4961
1197,0,705543.6509
1204,0,709315.3783
1193,0,704666.8558
1200,0,706871.0923
1196,0,704408.2113
1200,0,706890.3517
1195,0,704515.6311
1198,0,706319.2248
1199,0,705706.7473
1194,0,704256.5305
1197,0,705680.6604
1197,0,705400
1196,0,704862.7102
1196,0,704137.8029
1198,0,705758.1347
1198,0,705765.1624
1194,0,703560.9844
1193,0,703776.5482
1198,0,705898.3105
1197,0,705643.1657
1193,0,703101.2805
1193,0,703116.611
1196,0,705158.9757
1197,0,705103.6306
1193,0,702880.5869
1193,0,703438.2877
1196,0,705160.6631
1194,0,704001.617
1192,0,702659.7656
1194,0,703877.8848
1198,0,705681.74
1193,0,703282.0884
1190,0,702019.289
1193,0,703719.0146
1195,0,704861.3838
1192,0,702820.5787
1190,0,701779.3916
1194,0,704139.9368
1196,0,704620.5419
1192,0,702379.9336
1190,0,701819.7471
1192,0,703159.2266
1194,0,703819.9858
1192,0,702859.9236
1190,0,701899.3456
1193,0,703140.3188
1194,0,703739.5076
1190,0,701840.173
1189,0,701599.206
1192,0,703060.0692
1192,0,702900.0718
1190,0,702080.1141
1190,0,702040.1742
1191,0,702600
1190,0,702120.4366
1188,0,701360.629
1190,0,702560.5367
1192,0,702799.1828
1189,0,700979.9498
1187,0,700660.8723
1190,0,702380.0447
1191,0,702379.8314
1188,0,700979.3457
1187,0,700721.4621
1191,0,702520.1947
1190,0,701779.387
1184,0,699580.3784
1187,0,700901.2901
1190,0,702460.1974
1187,0,700659.2611
1185,0,699640.6257
1187,0,700740.6582
1190,0,701700.025
1187,0,700398.3748
1184,0,699420.8975
1188,0,700941.0028
1190,0,701479.6356
1185,0,699739.8498
1185,0,700020.2918
1187,0,701060.0599
1187,0,700719.0476
1185,0,699419.6289
1186,0,700082.1585
1190,0,701939.8657
1185,0,699799.0195
1183,0,698821.1614
1187,0,700220.3479
1188,0,700960.1196
1185,0,699738.4849
1182,0,698680.5969
1185,0,700219.5537
1187,0,700539.4138
1185,0,699180.3452
1184,0,699539.919
1184,0,699400
1184,0,699520.2646
1185,0,699559.6563
1184,0,699180.359
1184,0,699360.0633
1184,0,698980.2808
1184,0,699279.7025
1184,0,699240.3369
1185,0,699500.0685
1183,0,698920.302
1183,0,699139.9177
1184,0,699120.1216
1185,0,699339.9906
1183,0,698959.5754
1182,0,698760.3398
1184,0,699299.6136
1184,0,698540.0307
1183,0,698400
1182,0,698400
1183,0,698340.0313
1182,0,698259.9798
1182,0,698580.3491
1183,0,698759.9951
1181,0,697900.1621
1181,0,697560.541
1183,0,698820.3874
1184,0,699200.0346
1181,0,697560.0396
1180,0,697480.5366
1182,0,698720.075
1183,0,698339.8191
1180,0,696740.0382
1180,0,697440.9051
1184,0,699219.6842
1182,0,698200.2249
1181,0,696979.7707
1181,0,697820.4689
1181,0,698379.7931
1180,0,697220.0392
1180,0,697099.5389
1181,0,697860.0092
1180,0,697520.0516
1178,0,696519.8495
1180,0,697218.7643
1181,0,698140.1432
1179,0,696980.5278
1176,0,695079.3108
1178,0,696798.9552
1180,0,697541.9079
1176,0,695520.3574
1175,0,694939.0658
1178,0,696738.8671
1180,0,697282.8069
1175,0,695180.8646
1175,0,695038.0025
1180,0,697239.3924
1180,0,696904.0442
1175,0,694919.6873
1176,0,695917.6463
1181,0,697659.7839
1180,0,696845.6077
1175,0,694898.4639
1176,0,695480.4673
1176,0,695379.409
1176,0,695441.5772
1174,0,694778.9741
1176,0,695259.7579
1176,0,695340.2172
1175,0,695080.5832
1174,0,694978.741
1175,0,695101.7683
1174,0,694280.4605
1174,0,694298.843
1175,0,695059.7175
1175,0,694723.0756
1172,0,693779.3248
1174,0,694737.7876
1177,0,695701.5678
1174,0,694285.4749
1171,0,692719.2712
1172,0,693776.4623
1175,0,695181.8253
1172,0,693543.598
1170,0,692655.8009
1174,0,694438.9074
1174,0,694343.2818
1170,0,692561.2943
1169,0,692596.9322
1173,0,694297.9153
1174,0,694343.609
1170,0,692800
1170,0,693217.8697
1174,0,694080.7179
1172,0,693144.4629
1169,0,692196.3977
1172,0,693600
1172,0,693361.2872
1169,0,692680.7673
1169,0,692876.4115
1172,0,693701.4189
1171,0,692642.2539
1169,0,692098.2858
1171,0,693098.2404
1172,0,693383.3362
1169,0,692161.3592
1168,0,691898.3943
1170,0,692898.1003
1171,0,692944.0168
1168,0,691519.1511
1169,0,692098.3278
1171,0,692740.3538
1170,0,692241.7831
1167,0,691578.8215
1168,0,692119.1167
1169,0,692220.9269
1169,0,691680.7058
1167,0,691817.6918
1170,0,692442.091
1169,0,691718.9821
1168,0,691701.7856
1167,0,691477.5448
1169,0,692301.7613
1166,0,691242.2593
1166,0,690995.3741
1168,0,691864.1331
1166,0,690838.7127
1167,0,691280.626
1167,0,691179.0495
1167,0,691182.5673
1166,0,690319.1858
1166,0,691256.5332
1168,0,691964.2057
1163,0,688686.6771
1158,0,687091.0386
1167,0,691373.9954
1171,0,692901.8824
1166,0,690528.6952
1158,0,687436.2686
1163,0,689937.5288
1166,0,690722.8251
1163,0,689600
1163,0,689600
1165,0,690077.56
1166,0,690662.409
1162,0,688981.738
1162,0,688537.1071
1164,0,689025.7393
1161,0,687677.2362
1163,0,689277.8885
1165,0,690041.2186
1164,0,689439.1769
1163,0,689940.2843
1163,0,689859.6126
1163,0,689342.534
1160,0,687859.7541
1161,0,688597.7002
1163,0,689402.0869
1160,0,687761.1239
1162,0,688451.2002
1165,0,690862.5496
1161,0,688284.8552
1155,0,685498.8141
1158,0,687455.809
1166,0,690280.5024
1163,0,688748.307
1156,0,685979.1676
1158,0,687057.8358
1161,0,688241.0832
1159,0,686981.1084
1157,0,686777.992
1162,0,688779.3285
1160,0,687826.6836
1154,0,685018.0094
1157,0,686598.5131
1160,0,687880.283
1160,0,687180.9648
1158,0,686918.3614
1162,0,688420.38
1160,0,687403.1763
1156,0,686119.4842
1157,0,686519.7911
1157,0,686500.5697
1157,0,686099.2336
1158,0,687039.6994
1157,0,686642.2667
1154,0,684639.0835
1155,0,685738.3726
1157,0,686880.1653
1157,0,685881.5207
1154,0,684799.3824
1157,0,686798.9308
1159,0,687421.9984
1154,0,685122.1775
1154,0,684836.5806
1158,0,687039.4474
1157,0,686281.5086
1151,0,683559.2121
1154,0,685597.1819
1159,0,687562.1627
1154,0,684823.8946
1151,0,683596.6987
1156,0,686076.3661
1159,0,687283.1411
1151,0,684020.3728
1151,0,684378.4418
1156,0,686080.2186
1154,0,685142.4614
1151,0,684077.4896
1154,0,685498.6069
1155,0,685601.5991
1151,0,684140.1605
1151,0,700809.7816
1155,1.87,752932.5908
1156,7.88,800140.836
1158,15.23,848085.6693
1169,21.27,869793.6678
1165,26.18,880002.3438
1142,29.42,886906.5774
1159,33.02,905026.8227
1151,36.46,913570.0586
1157,40.01,936778.9403
1151,43.12,935650.7899
1164,45.9,954840.5929
1154,48.5,955893.3443
1160,50.76,976002.7284
1161,53.5,983223.5609
1160,56.09,984682.4537
1162,57.73,990967.5907
1160,59.08,990457.4338
1164,60.22,998153.4197
1163,60.96,997893.3267
1162,61.56,996298.3042
1168,62.31,1007832.04
1168,63.11,1009649.806
1164,63.83,1007070.522
1166,64.36,1012041.474
1172,64.7,1018336.914
1171,65.24,1017868.853
1166,65.73,1014395.88
1171,65.87,1017821.902
1175,66,1021468.322
1171,66.16,1017725.879
1171,66.24,1016690.886
1177,66.15,1020021.12
1176,66.11,1019302.463
1172,66.14,1017526.448
1176,66.08,1017682.616
1181,65.93,1021914.425
1178,65.78,1015515.151
1176,65.56,1011821.604
1181,65.14,1011936.293
1184,64.41,1010160.549
1180,63.79,1001153.767
1181,62.8,996205.457
1186,61.96,990096.8386
1186,60.31,974594.1758
1182,58.54,961703.7833
1183,56.34,957704.4465
1190,55.12,960295.307
1188,53.36,951335.405
1184,51.68,939551.5436
1189,50.52,937731.7322
1193,48.98,938495.478
1187,48.09,932274.187
1186,47.18,927308.4755
1190,46.48,926270.8822
1195,45.47,927789.2069
1192,44.78,923736.0232
1190,44.32,920573.2844
1193,43.83,923231.9697
1195,43.58,924428.2081
1193,43.36,921945.8137
1194,43.1,921173.035
1197,42.91,923237.837
1196,42.84,923147.3592
1195,42.78,921897.4272
1196,42.67,922956.6282
1199,42.66,923206.832
1197,42.6,920968.2768
1196,42.39,918583.9943
1201,42.04,916829.2831
1202,41.8,904840.2193
1197,40.34,876344.9413
1199,38.24,863605.5621
1203,36.72,847765.8367
1204,33.35,809949.5866
1202,29.1,778755.9989
1196,25.82,772354.0846
1198,21.27,765328.1149
1200,18.44,767170.4288
1201,16.72,763834.8763
1195,14.98,770454.0973
1196,16.74,798064.4673
1203,17.78,806834.3905
1205,18.53,802353.2923
1196,19,802599.8809
1200,19.66,810200
1205,20.15,808181.8842
1200,20.16,805590.1082
1198,20.54,810918.6974
1206,20.83,809598.2881
1205,20.56,807220.6758
1199,20.74,810244.1196
1202,20.94,809400
1202,21.1,809932.7773
1205,21.15,809716.6212
1198,21.13,807148.6006
1202,21.2,809518.3574
1202,21.26,810689.5054
1203,21.25,812088.6092
1199,21.38,809927.0531
1202,21.47,810104.8217
1203,21.61,813733.3572
1202,21.8,815531.8776
1199,22.1,818043.885
1202,22.53,822958.1476
1203,23.22,827896.4257
1201,23.72,829607.0389
1199,24.43,832355.5361
1203,24.98,835806.4632
1204,25.74,841644.7246
1199,26.4,840207.3134
1199,26.78,841226.7287
1204,27.53,848301.2973
1203,28.13,851222.6287
1199,28.56,850208.029
1199,29.04,849331.8832
1204,29.25,851427.1446
1202,29.44,856120.886
1199,29.86,861359.1109
1202,30.24,859698.7534
1205,30.66,863391.4444
1201,31.03,863855.0276
1200,31.31,861245.7076
1202,31.44,861286.2185
1204,31.54,864167.4853
1202,31.7,864642.9148
1199,31.72,860749.8687
1203,31.73,861089.2473
1203,31.78,865422.9258
1201,31.82,864054.7816
1200,31.87,861504.9071
1202,31.82,862215.0703
1203,31.9,865422.7599
1201,31.95,863761.2495
1201,31.94,860682.0909
1202,31.9,861875.1027
1203,31.94,865281.978
1202,32,864528.1245
1201,31.96,862513.8816
1203,31.99,862050.9604
1202,32.14,866707.8816
1201,32.28,866982.6753
1202,32.31,864366.8965
1203,32.34,867260.9185
1202,32.43,869091.3266
1202,32.51,866279.229
1202,32.42,864543.2667
1201,32.44,867804.447
1202,32.56,869432.5139
1201,32.6,865005.4415
1202,32.44,855432.9454
1202,31.88,843977.6989
1199,30.46,832200.8917
1199,29.08,823127.4535
1202,27.57,820759.3514
1202,26.48,818331.7593
1199,25.67,818536.1352
1198,24.88,815763.8777
1201,24.22,815967.072
1200,23.9,818626.9504
1198,23.82,821662.7427
1196,24,825143.3015
1199,24.29,830117.2901
1200,25.06,836127.9547
1196,25.7,835353.8842
1196,26.04,837676.8421
1199,26.7,841849.1356
1199,27.22,842810.7638
1196,27.5,842049.9204
1197,27.92,845844.2896
1200,28.5,851435.9845
1198,28.86,851881.864
1193,29.44,851186.4968
1196,29.82,852146.6462
1200,30.08,856859.097
1195,30.51,857590.0928
1191,30.94,858822.9223
1195,31.18,859522.8549
1199,31.38,861786.1689
1194,31.52,860386.0214
1190,31.72,859636.5001
1194,31.81,861027.4919
1198,31.86,862527.3005
1193,31.92,860456.5125
1190,31.98,858968.5278
1196,32,861509.0696
1196,32,862255.6024
1190,32.06,859940.8853
1191,32.15,860509.3292
1196,32.15,862377.07
1195,32.14,862149.1865
1189,32.23,860067.6243
1191,32.27,859863.9211
1196,32.22,862695.0309
1193,32.22,862216.8404
1188,32.27,859813.5908
1193,32.28,861449.2031
1194,32.26,862881.7504
1190,32.33,861890.5013
1188,32.39,860140.8823
1193,32.34,862070.1083
1193,32.33,865581.2452
1187,32.41,861431.9977
1187,32.48,860189.8672
1193,32.46,862309.7133
1191,32.45,863054.8172
1185,32.57,860445.8313
1188,32.62,862202.7155
1193,32.64,867749.2738
1190,32.76,865609.0031
1187,32.9,864200
1188,33,865323.92
1192,33.05,867645.417
1188,33.13,865561.0067
1184,33.16,863664.9806
1188,33.2,866850.7403
1190,33.23,867808.6987
1186,33.26,865691.6319
1184,33.3,864532.7042
1189,33.33,866745.7291
1190,33.33,867758.7817
1184,33.38,865331.1606
1185,33.42,868374.1544
1190,33.61,871063.6751
1186,33.68,868581.3226
1183,33.84,871991.2427
1188,34.04,875233.8951
1190,34.28,877944.3721
1184,34.46,873350.805
1181,34.62,873337.3744
1187,34.82,877059.1654
1188,34.84,877081.8342
1181,35.02,876032.5581
1183,35.1,874791.632
1188,35.04,875963.5871
1185,35.08,874690.9234
1181,35.14,872704.8254
1183,35.18,873477.148
1188,35.13,876291.0497
1184,35.1,873950.601
1181,35.14,873700.7385
1184,35.2,877805.2015
1187,35.25,879312.9913
1181,35.28,876314.8445
1178,35.26,874555.0044
1184,35.32,876819.8406
1185,35.34,879136.4882
1180,35.42,875950.7424
1180,35.42,875997.8672
1185,35.42,879977.319
1184,35.5,879040.6042
1180,35.53,875918.0932
1182,35.56,877561.2171
1184,35.6,880090.1673
1181,35.62,877513.0994
1180,35.65,875989.964
1181,35.7,877163.3553
1181,35.72,876954.8388
1178,35.76,877268.2464
1180,35.79,876885.2009
1185,35.78,879354.9539
1184,35.75,878958.7492
1176,35.8,875881.8142
1177,35.85,877134.9231
1183,35.94,882515.1252
1182,36,884234.9875
1179,36.23,879486.7955
1180,36.39,882307.9606
1179,36.54,884295.7363
1178,36.64,885709.9004
1179,36.88,889822.8146
1180,37.41,896248.7458
1176,37.98,896441.4035
1173,38.14,894855.9479
1181,38.58,900574.4703
1184,38.93,904149.3433
1177,39.34,901359.7792
1174,39.56,899760.3
1181,39.79,904065.6903
1182,39.89,904589.8508
1174,40.04,899740.9499
1177,40.08,901080.5174
1181,40.13,904067.4264
1176,40.18,901913.0293
1174,40.27,900213.8117
1178,40.3,902383.6236
1181,40.28,904430.6134
