,Epm_nEng,InjCtl_qSetUnBal,Rail_pSetPoint
2017-12-01 10:24:44.122091,1351.7277197663761,44.000562869059976,843095.7784820502
2017-12-01 10:24:44.222091,1350.7677593284825,44.270710373139295,844510.8923881359
2017-12-01 10:24:44.322091,1353.244170301047,44.620932751832484,847101.3991277487
2017-12-01 10:24:44.422091,1353.0049713853082,45.05114341862088,850615.9084329862
2017-12-01 10:24:44.522091,1352.4922185541752,45.62176379438695,853699.481236945
2017-12-01 10:24:44.622091,1349.995066930264,46.191134606039256,853600.0
2017-12-01 10:24:44.722091,1352.5178973443426,46.59086929958235,854102.5567634775
2017-12-01 10:24:44.822091,1351.4754421575183,46.86054572983293,853695.0884315036
2017-12-01 10:24:44.922091,1350.5186023958279,47.08063779642839,853905.8464672603
2017-12-01 10:24:45.022091,1351.2347560915762,47.25027716197135,854396.6740563439
2017-12-01 10:24:45.122091,1353.7807107523101,47.34023398668427,854705.264700396
2017-12-01 10:24:45.222091,1352.7155392608036,47.39005513718271,854393.3835380743
2017-12-01 10:24:45.322091,1351.0259048017567,47.46034539735676,854507.4836093964
2017-12-01 10:24:45.422091,1351.7269455524256,47.50993852147314,854492.0077915075
2017-12-01 10:24:45.522091,1352.0239494880652,47.53017962116049,854306.586109218
2017-12-01 10:24:45.622091,1353.4841376766788,47.54993655070672,853588.5791272087
2017-12-01 10:24:45.722091,1351.7548752163239,47.4796099826941,852403.900173059
2017-12-01 10:24:45.822091,1353.7587889080908,47.36964844367637,852697.8906620581
2017-12-01 10:24:45.922091,1352.9851554291592,47.269628885728984,852601.4844570841
2017-12-01 10:24:46.022091,1353.0154974245115,47.20992251287744,852699.2251287744
2017-12-01 10:24:46.122091,1352.7328718705494,47.16977162494066,852297.7162494066
2017-12-01 10:24:46.222091,1354.5308509894132,47.119845745052935,852503.8563736767
2017-12-01 10:24:46.322091,1352.956631146575,47.05968459015691,851992.1147539227
2017-12-01 10:24:46.422091,1351.279109998543,47.040155253325565,852007.762666278
2017-12-01 10:24:46.522091,1353.235876042294,47.04991929167025,852395.157500215
2017-12-01 10:24:46.622091,1354.2726424295224,47.02991766389265,852505.7635275148
2017-12-01 10:24:46.722091,1352.9688076290986,46.979688076290984,851285.1836238218
2017-12-01 10:24:46.822091,1351.772169128715,46.91983876997298,850609.6738016211
2017-12-01 10:24:46.922091,1353.2395997074113,46.81933438127433,850590.015719115
2017-12-01 10:24:47.022091,1353.5121950387052,46.719837399483936,850408.1300258033
2017-12-01 10:24:47.122091,1352.9829856913486,46.62940449919721,849181.2842604836
2017-12-01 10:24:47.222091,1351.2521575035692,46.4692232987151,847302.5890042831
2017-12-01 10:24:47.322091,1354.777582527083,46.208557221660264,847196.6052274359
2017-12-01 10:24:47.422091,1354.7215108728738,45.92903575262034,846598.2468229461
2017-12-01 10:24:47.522091,1353.7702018001985,45.70901235643474,845693.7149954938
2017-12-01 10:24:47.622091,1353.4780386699283,45.42850662955513,843587.7016551599
2017-12-01 10:24:47.722091,1356.0447188660228,45.08847955855523,842906.2606412432
2017-12-01 10:24:47.822091,1354.9450569463327,44.788809567170546,842187.1799541443
2017-12-01 10:24:47.922091,1352.7830406601267,44.528854590448944,840093.8324101097
2017-12-01 10:24:48.022091,1354.4824959745504,44.17807455720053,837685.1215783678
2017-12-01 10:24:48.122091,1353.2561039273905,43.66763981474229,834286.1644312479
2017-12-01 10:24:48.222091,1353.2439183784543,42.94651320364707,830180.5388110534
