Speed,q,p
1005,21.98,713833
1004,22.18,714350
1003,22.67,718285
1003,24.39,732718
1005,27.55,761029
1004,31.37,787221
1003,34.50,800280
1004,36.68,809910
1007,38.60,819593
1006,40.16,825792
1005,41.54,830490
1008,42.51,835700
1010,43.24,839184
1010,43.77,841045
1006,44.18,841272
1007,44.51,842953
1009,44.73,844591
1011,44.85,845773
1008,44.93,844686
1009,45.02,845395
1009,45.01,845633
1012,44.92,846219
1010,44.79,845169
1010,44.56,844043
1013,44.21,843922
1012,43.84,842096
1011,43.40,840197
1012,42.83,838393
1016,42.21,837596
1017,41.61,835641
1013,40.71,830892
1011,39.60,825633
1015,38.47,822498
1016,37.43,818719
1016,35.60,810723
1015,33.75,802628
1018,31.90,795978
1019,30.46,790430
1014,29.28,780437
1015,28.47,773768
1015,27.90,769298
1017,27.48,766990
1016,27.13,763287
1018,26.88,762325
1016,26.45,757763
1014,25.85,751263
1012,25.30,745989
1016,24.91,744682
1020,24.57,744498
1017,24.24,739558
1016,24.06,737804
1016,23.95,736550
1016,23.88,736483
1015,23.80,735150
1016,23.77,735419
1015,23.64,733678
1017,23.47,733343
1015,23.27,730308
1015,23.18,729558
1015,23.12,729038
1014,23.06,728220
1014,23.01,728111
1013,22.98,727145
1015,22.97,727816
1014,22.95,727362
1017,22.94,729165
1013,22.89,725944
1015,22.94,727767
1013,22.92,726515
1015,22.93,727467
1013,22.91,726288
1013,22.95,726435
1016,22.99,728989
1016,22.95,728479
1015,22.94,727723
1012,22.95,725946
1013,23.02,727331
1012,23.04,726815
1016,23.05,729388
1014,23.02,727902
1016,23.04,729022
1011,23.03,726451
1013,23.12,727963
1015,23.30,730605
1013,23.43,730962
1013,23.68,733060
1013,24.08,735876
1014,24.86,743285
1013,25.66,749089
1013,26.84,759343
1013,27.82,767344
1015,28.62,775327
1013,29.15,778699
1016,29.54,783368
1015,29.79,785011
1014,29.98,786276
1012,30.15,785714
1015,31.03,791112
1014,32.24,795618
1015,34.02,803870
1012,35.49,808612
1014,36.72,814713
1018,37.63,820245
1017,38.13,821893
1015,38.53,822771
1015,38.86,824222
1018,39.09,826456
1018,39.22,826867
1019,39.31,827707
1018,39.35,827541
1021,39.39,828860
1019,39.39,828013
1019,39.39,828372
1018,39.39,827525
1021,39.43,829256
1021,39.40,829114
1020,39.35,828411
1019,39.34,827938
1021,39.33,828733
1022,39.32,829330
1021,39.28,828659
1022,39.25,828945
1021,39.24,828588
1025,39.18,829952
1024,39.27,829823
1023,39.67,831129
1022,40.05,832298
1027,40.32,835465
1025,40.45,834728
1026,40.60,835739
1023,40.70,834931
1024,40.83,835754
1028,40.86,837697
1029,40.81,837989
1028,40.74,837228
1027,40.65,836707
1028,40.56,836431
1026,40.51,835390
1029,40.49,836613
1026,40.49,835665
1028,40.56,836715
1026,40.59,836056
1032,40.64,838414
1029,40.62,837145
1031,40.65,838023
1029,40.60,837151
1029,40.60,837285
1030,40.52,837490
1033,40.36,837847
1035,40.24,838468
1031,39.88,835509
1031,39.50,833585
1030,39.22,832334
1036,38.89,833338
1032,38.11,828385
1034,36.97,824769
1030,36.04,818929
1033,34.83,815528
1033,33.31,809035
1034,32.21,805110
1034,30.67,798605
1033,28.98,787486
1031,26.57,767052
1031,23.73,744137
1030,21.39,724578
1032,18.66,704107
1035,16.28,688836
1028,13.20,667336
1018,10.28,649032
1013,8.43,639035
1035,7.07,649004
1039,5.15,644619
1017,3.67,623205
1024,3.53,627177
1036,3.53,634804
1023,3.45,626112
1023,6.03,637834
1036,9.91,661059
1038,13.32,674833
1037,16.26,690240
1022,18.09,693032
1018,20.12,706337
1034,21.97,731780
1025,24.03,742847
1023,26.30,760460
1024,28.14,776072
1026,29.65,789371
1026,30.58,794646
1024,31.26,796519
1025,31.75,798893
1023,32.15,799656
1025,32.46,801603
1026,32.67,803271
1026,32.84,804022
1024,32.95,803495
1024,33.10,804109
1025,33.23,805270
1026,33.38,806072
1026,33.53,806681
1025,33.65,806593
1025,33.77,807345
1024,33.82,807272
1027,33.86,808756
1025,33.83,807618
1025,33.87,807939
1026,33.90,808337
1028,33.89,809126
1025,33.84,807546
1027,33.73,807901
1027,33.57,807330
1030,33.49,808618
1026,33.33,805867
1028,33.27,806508
1028,33.15,806250
1028,32.92,805416
1029,32.56,803988
1028,32.15,801919
1029,31.48,799641
1030,30.53,796206
1030,29.68,791459
1029,28.53,781799
1028,27.34,771440
1026,25.82,757886
1029,24.63,749811
1031,23.68,743449
1029,22.82,735491
1028,22.34,731156
1027,21.98,727068
1030,21.73,727183
1026,20.89,718070
1027,20.04,711479
1023,19.23,702296
1022,18.73,697926
1032,18.38,702282
1025,17.86,693315
1021,17.71,689226
1028,17.68,694402
1025,17.48,690478
1020,17.39,686955
1024,17.46,689705
1030,17.41,693505
1025,17.22,688452
1021,17.19,685515
1024,17.11,686920
1025,16.92,685867
1025,16.76,684739
1022,16.65,681495
1020,16.69,680316
1023,16.80,683629
1026,16.78,686128
1019,16.73,679988
1015,17.06,679674
1021,17.76,689804
1023,18.57,697161
1019,19.28,700106
1019,20.04,706145
1019,21.36,716998
1019,22.87,729740
1018,24.19,739864
1016,25.17,746741
1019,25.93,755191
1019,26.46,759119
1020,26.93,763668
1016,27.21,764088
1020,27.65,769894
1018,28.19,773040
1019,29.54,784879
1018,31.10,792659
1021,33.08,802416
1019,34.72,808691
1019,35.85,813440
1021,36.69,817636
1023,37.35,821420
1023,37.85,823339
1020,38.18,823324
1022,38.48,825504
1022,38.68,826379
1025,38.79,828136
1020,38.81,826298
1024,38.94,828222
1023,39.04,828308
1025,39.26,830395
1021,39.56,829735
1024,40.04,833027
1026,40.45,835182
1029,40.83,838147
1024,41.23,837276
1024,41.66,839090
1024,41.98,840141
1024,42.18,840970
1028,42.33,843043
1027,42.42,843000
1027,42.60,843667
1025,43.06,844336
1027,43.65,847366
1026,44.32,849537
1028,44.97,852646
1028,45.71,855124
1030,46.40,858248
1028,46.90,859559
1033,47.30,862564
1031,47.52,862772
1029,47.71,862728
1030,47.83,863488
1031,47.93,864250
1032,47.98,864748
1033,48.00,865065
1034,48.00,865583
1034,47.94,865156
1035,47.80,864943
1034,47.71,864425
1038,47.62,865517
1033,47.35,862854
1036,47.14,863195
1035,46.85,861910
1040,46.54,862289
1038,46.31,861061
1039,46.18,860727
1036,46.09,859461
1036,46.04,859195
1040,45.90,860088
1039,45.74,859199
1039,45.59,858614
1039,45.48,858542
1045,45.35,860198
1043,45.21,859076
1044,45.14,859126
1040,45.07,857463
1045,44.99,859080
1044,44.90,858285
1046,44.84,858675
1043,44.69,857246
1049,44.54,858869
1047,44.39,857786
1049,44.26,857804
1044,44.15,855862
1050,44.11,857677
1047,43.98,856211
1049,43.87,856664
1048,43.72,855890
1050,43.55,855933
1049,43.23,854487
1049,42.76,852863
1051,42.24,852091
1051,41.80,850627
1051,41.27,848667
1048,40.81,845880
1052,40.26,845760
1051,39.74,843490
1052,39.17,841730
1050,38.15,836735
1055,37.00,833921
1052,36.05,828957
1054,35.29,826892
1051,34.53,822651
1056,33.79,821359
1054,33.23,818438
1053,32.28,814494
1052,31.12,809450
1055,30.47,807607
1053,29.85,804184
1053,29.40,800603
1055,29.18,799411
1056,28.94,798016
1057,28.60,795825
1054,28.42,793499
1055,28.38,793380
1055,28.37,793418
1057,28.25,793112
1053,28.14,790834
1058,28.10,792221
1055,28.07,791192
1059,28.10,792568
1054,28.01,790376
1057,28.01,791543
1054,27.99,790027
1056,28.05,791372
1054,28.10,790788
1057,28.15,792518
1054,28.09,790934
1058,28.09,792226
1053,28.01,789834
1055,28.06,791051
1056,28.08,791417
1058,28.16,792728
1055,28.21,792150
1054,28.35,792850
1055,28.51,794348
1055,28.71,795848
1056,29.00,798451
1056,29.33,801117
1059,29.55,803781
1057,29.77,804752
1058,29.90,805852
1057,30.04,806513
1061,30.17,808357
1055,30.24,806785
1058,30.28,807974
1054,30.30,806712
1059,30.39,808595
1054,30.44,807337
1057,30.51,808551
1055,30.51,807956
1061,30.48,809504
1055,30.46,807831
1060,30.61,809661
1056,30.67,808964
1060,30.77,810437
1056,30.82,809350
1058,30.98,810782
1057,30.98,810319
1058,31.02,810826
1056,31.06,810555
1058,31.16,811378
1056,31.16,810787
1057,31.21,811436
1058,31.15,811489
1058,31.19,811594
1058,31.22,811819
1059,31.22,812093
1061,31.10,812214
1056,31.04,810225
1057,30.99,810504
1058,30.90,810489
1061,30.64,810100
1057,30.31,807687
1059,29.89,806064
1057,29.39,801746
1061,29.06,800626
1058,28.64,796539
1061,28.30,794976
1058,28.09,792325
1063,28.01,793509
1059,27.87,791156
1061,27.83,791691
1059,27.75,790278
1063,27.70,791168
1060,27.53,789073
1058,27.51,787820
1058,27.58,788417
1060,27.66,789789
1061,27.57,789508
1059,27.52,788619
1059,27.57,788835
1058,27.69,789358
1064,27.72,791846
1060,27.60,789427
1063,27.49,789884
1060,27.48,788527
1063,27.54,790258
1059,27.46,788076
1064,27.46,790009
1060,27.40,788034
1063,27.44,789484
1057,27.49,787476
1062,27.56,789876
1060,27.47,788394
1063,27.31,788385
1057,26.67,781324
1060,25.93,776860
1061,24.71,768403
1059,23.60,758935
1059,22.67,751940
1056,22.03,745459
1064,21.61,747424
1060,20.98,740225
1057,20.69,736342
1058,20.53,735613
1058,20.38,734568
1059,20.30,734434
1057,20.22,732654
1057,20.26,732666
1059,20.24,733976
1058,20.15,732942
1057,20.14,732088
1054,20.26,730614
1057,20.40,733096
1057,20.35,733542
1058,20.29,733623
1055,20.24,731236
1056,20.34,733079
1056,20.36,732747
1054,20.47,732647
1054,20.56,733007
1053,20.60,732952
1057,20.58,735130
1053,20.50,732146
1052,20.66,732875
1055,20.76,735477
1053,20.72,733906
1053,20.75,733804
1050,20.82,732518
1051,20.94,734190
1052,20.99,735571
1050,21.05,734532
1050,21.15,735077
1050,21.20,735756
1055,21.17,738767
1049,21.06,733971
1051,21.16,735778
1049,21.20,735273
1050,21.23,736096
1047,21.23,733944
1048,21.33,735341
1050,21.40,736919
1051,21.51,738699
1047,21.72,737883
1048,21.93,740163
1050,22.09,742783
1050,22.24,743568
1048,22.32,742822
1048,22.42,744095
1053,22.43,746826
1050,22.36,744533
1047,22.41,743220
1048,22.54,744850
1049,22.60,746118
1046,22.58,743685
1047,22.63,744977
1046,22.66,744448
1047,22.71,745281
1044,22.80,744169
1046,22.88,746266
1044,22.93,745243
1046,22.99,746930
1043,22.97,745015
1046,22.99,747110
1044,22.95,745323
1046,22.98,746893
1043,22.98,745259
1046,23.00,746935
1044,23.15,746983
1044,23.58,750260
1048,23.93,755853
1046,24.10,756018
1046,24.21,756579
1043,24.30,755811
1047,24.53,759891
1046,24.67,760046
1047,24.76,761745
1044,24.74,759424
1046,24.64,760115
1045,24.45,757980
1047,24.29,757759
1044,24.03,753797
1048,23.56,752416
1043,23.09,746338
1046,22.88,746031
1044,22.63,742839
1044,22.47,742034
1042,22.38,739797
1042,22.38,740049
1042,22.29,739194
1040,22.27,737945
1042,22.30,739019
1042,22.28,739080
1042,22.30,739083
1038,22.36,737409
1040,22.44,738904
1041,22.46,739682
1042,22.42,740059
1039,22.39,737896
1042,22.42,740010
1041,22.37,738941
1040,22.34,738282
1037,22.36,736607
1042,22.42,739996
1041,22.38,739143
1042,22.34,739444
1036,22.31,735667
1039,22.38,737886
1042,22.36,739540
1041,22.30,738865
1040,22.28,737794
1038,22.27,736319
1042,22.35,739324
1039,22.39,738031
1040,22.42,739085
1039,22.42,738207
1039,22.44,738644
1036,22.44,736789
1039,22.49,738906
1037,22.52,737663
1039,22.52,739204
1036,22.49,737142
1041,22.54,740330
1036,22.50,736962
1036,22.52,737361
1037,22.70,739082
1038,23.04,742653
1037,23.42,745040
1038,23.80,748574
1036,24.04,749672
1037,24.21,751207
1035,24.30,751130
1036,24.40,752330
1039,24.47,754403
1037,24.46,753486
1037,24.50,753534
1036,24.61,753771
1041,24.74,758130
1040,24.74,757179
1039,24.72,756539
1034,24.75,753932
1039,24.87,757646
1037,24.95,757519
1038,25.09,759077
1032,25.20,756521
1037,25.41,760862
1034,25.48,760020
1037,25.51,761916
1035,25.57,761095
1035,25.68,762162
1036,25.73,763070
1036,25.74,763035
1036,25.78,763393
1035,25.76,762558
1040,25.73,765150
1036,25.72,762535
1038,25.79,764524
1035,25.77,762574
1042,25.88,767181
1034,25.91,763091
1038,25.97,765684
1034,25.92,763367
1037,25.91,764860
1035,25.85,763241
1037,25.85,764292
1036,25.82,763342
1036,25.72,762584
1036,25.60,761821
1035,25.36,759578
1036,25.10,757635
1036,24.98,756638
1037,24.98,757699
1035,25.10,756990
1039,25.82,765312
1035,26.83,771374
1041,27.57,780029
1034,28.16,781144
1038,28.69,787821
1033,28.94,786822
1037,29.23,791435
1035,29.38,791453
1038,29.47,793864
1035,29.43,791901
1038,29.50,794295
1035,29.56,793076
1035,29.56,793267
1034,29.56,792418
1037,29.53,793842
1035,29.38,791574
1035,29.30,791068
1036,29.30,791438
1038,29.20,791485
1036,29.04,789494
1035,28.98,788236
1038,28.98,790035
1037,28.93,788907
1039,28.96,790190
1036,28.98,788757
1039,29.02,790478
1035,28.99,788503
1038,29.00,790060
1036,28.96,788439
1040,28.97,790717
1037,28.94,789154
1038,28.80,788504
1036,28.34,783720
1040,27.65,780198
1037,26.54,769892
1038,25.63,763040
1037,24.17,751028
1037,22.18,735071
1038,20.54,722792
1035,19.20,710707
1039,18.28,706685
1038,17.20,697700
1032,16.42,687463
1033,16.15,686334
1038,16.14,689775
1042,16.33,694525
1034,16.84,692563
1032,17.59,696436
1038,18.09,704554
1032,18.35,701942
1031,18.63,703344
1038,18.94,710443
1033,19.04,707751
1033,19.17,709093
1032,19.33,709692
1034,19.44,711558
1033,19.40,710771
1032,19.35,709309
1033,19.35,710189
1035,19.29,711087
1032,19.21,708325
1031,19.22,708092
1035,19.23,710413
1035,19.16,709937
1033,19.10,708339
1033,19.10,708462
1035,19.10,709938
1032,19.06,707041
1031,19.14,707598
1032,19.21,708341
1033,19.24,709779
1030,19.26,707666
1031,19.32,708433
1030,19.36,708435
1031,19.40,708945
1028,19.42,707373
1030,19.49,709033
1029,19.50,708718
1029,19.52,708695
1028,19.53,708154
1028,19.56,708142
1031,19.54,710060
1028,19.51,708345
1029,19.58,709323
1028,19.65,709451
1030,19.73,711400
1027,19.78,709555
1028,19.86,711072
1026,19.85,709475
1029,19.93,711994
1026,20.00,710558
1026,20.04,710748
1026,20.01,710828
1026,19.97,710482
1026,19.97,710283
1026,19.97,710579
1027,19.94,710547
1026,19.73,708532
1027,19.32,705785
1025,18.80,700847
1028,18.43,699907
1023,18.05,693742
1023,17.86,691944
1026,17.73,692972
1024,17.57,690214
1024,17.48,689653
1024,17.44,689537
1024,17.35,688531
1021,17.00,683644
1018,16.64,678600
1019,16.48,678125
1023,16.37,680183
1027,16.13,681374
1027,16.01,680412
1020,16.80,681787
1022,18.52,696362
1024,21.07,717787
1022,23.64,737669
1018,25.42,750437
1021,26.78,762967
1022,27.69,771001
1022,28.32,776340
1018,28.78,777908
1022,29.18,783398
1021,29.36,784377
1023,29.55,787112
1020,29.66,786205
1024,29.78,789476
1022,29.81,788488
1023,29.88,789418
1021,29.92,788735
1024,29.96,790741
1023,29.94,789965
1023,29.90,789893
1025,29.74,789530
1024,29.55,787480
1025,29.44,786843
1022,29.34,784485
1027,29.31,786986
1023,29.20,783853
1026,29.18,785164
1023,29.09,783366
1029,29.00,785337
1023,28.90,781637
1025,28.88,782502
1025,28.89,782510
1028,28.84,783473
1025,28.75,781316
1026,28.76,781909
1027,28.78,782429
1027,28.75,782469
1027,28.63,781447
1025,28.43,778542
1029,28.25,779538
1026,27.80,773952
1029,27.11,769987
1027,26.16,761120
1030,25.35,756358
1027,24.80,750339
1028,24.41,747874
1027,24.05,743940
1028,23.66,741292
1028,23.33,739160
1029,23.04,737238
1029,22.07,729060
1026,20.83,717356
1029,19.36,707862
1026,17.97,695137
1025,16.38,682078
1026,14.54,670687
1023,12.21,659765
1016,10.28,647999
1012,9.05,640599
1026,7.59,644930
1027,5.65,638474
1020,4.02,627156
1026,3.10,626585
1020,2.34,619308
1026,1.78,620329
1023,1.28,615522
1020,0.94,612493
1022,0.54,611544
1019,0.13,607526
1020,0.00,607932
1015,0.00,604514
1018,0.00,606183
1014,0.00,603655
1018,0.00,606641
1012,0.00,602424
1018,0.00,606593
1013,0.00,603447
1013,0.00,603615
1015,0.00,604306
1011,0.00,601996
1012,0.00,602389
1005,0.00,598146
1011,0.00,602269
1004,0.00,597540
1008,0.00,600319
1005,0.00,598035
1009,0.00,600728
1006,0.00,598665
1004,0.00,597726
1003,0.00,597184
1004,0.00,597750
1005,0.00,598208
998,0.00,593962
1003,0.00,597148
998,0.00,594000
1003,0.00,596848
996,0.00,592538
1001,0.00,595466
998,0.00,593794
1000,0.00,595373
995,0.00,591853
997,0.00,593101
997,0.00,593395
991,0.00,589608
995,0.00,591922
988,0.00,587818
994,0.00,591243
987,0.00,587255
993,0.00,590706
988,0.00,587578
991,0.00,589654
989,0.00,588437
988,0.00,587767
990,0.00,589058
983,0.00,584122
986,0.00,586488
982,0.00,583571
986,0.00,586569
980,0.00,582433
985,0.00,585706
980,0.00,582672
982,0.00,583784
980,0.00,582398
980,0.00,582398
984,0.00,584880
975,0.00,579565
978,0.00,581447
974,0.00,578660
978,0.00,581571
972,0.00,576924
972,0.00,577549
970,0.00,575703
971,0.00,576311
968,0.00,574658
963,0.00,570516
966,0.00,573155
960,0.00,568724
961,0.00,569185
955,0.00,564827
958,0.00,566855
955,0.00,564734
952,0.00,562758
952,0.00,562684
946,0.00,558868
949,0.00,560967
943,0.00,556509
945,0.00,557595
940,0.00,554085
916,0.00,536606
885,0.00,514448
855,0.00,493261
824,0.00,471019
794,0.00,449275
765,0.00,428063
737,0.00,413783
711,0.00,405753
684,0.00,397713
661,0.52,392659
639,1.91,389779
619,3.18,385246
601,5.06,380762
589,7.40,383683
582,8.75,385248
577,9.67,386501
574,10.33,387683
572,10.72,388300
571,10.93,388611
571,10.99,388785
571,11.04,388812
571,11.06,388686
570,11.15,388830
571,11.11,388936
571,11.15,389124
570,11.15,388813
570,11.08,388685
571,11.06,388777
571,11.10,388811
570,11.17,388999
570,11.16,388978
570,11.09,388643
570,11.22,389023
570,11.32,389362
570,11.16,388912
570,11.10,388664
569,11.17,388581
569,11.27,388855
569,11.36,389193
569,11.38,389271
569,11.38,389180
569,11.34,389089
569,11.32,389158
569,11.36,389249
569,11.33,389195
570,11.24,389029
570,11.20,388866
570,11.25,388976
570,11.30,389163
569,11.25,388875
569,11.31,388946
569,11.42,389249
569,11.40,389112
569,11.38,389158
569,11.38,389271
569,11.38,389090
569,11.34,389124
569,11.32,389124
569,11.36,389102
569,11.43,389291
569,11.39,389054
569,11.41,389092
569,11.46,389338
568,11.45,389172
568,11.42,389040
569,11.40,389135
569,11.42,389184
569,11.45,389222
569,11.42,389213
569,11.44,389317
568,11.46,389214
568,11.51,389087
568,11.54,389350
569,11.49,389442
568,11.46,389213
568,11.46,389191
569,11.41,389171
568,11.43,389110
568,11.51,389177
568,11.49,389058
568,11.46,389045
568,11.53,389351
568,11.51,389075
568,11.50,389114
568,11.48,389269
568,11.46,389157
568,11.55,389303
568,11.51,389226
568,11.46,389010
567,11.55,389065
567,11.60,389134
567,11.60,389225
567,11.64,389225
566,11.66,389010
566,11.78,389406
566,11.81,389644
566,11.71,389165
565,11.82,389170
565,11.92,389248
565,11.93,389596
566,11.89,389678
566,11.87,389526
566,11.83,389600
566,11.73,389232
566,11.80,389474
566,11.88,389698
566,11.76,389314
566,11.69,389244
567,11.80,389661
566,11.75,389400
566,11.68,389202
566,11.66,389084
566,11.78,389528
567,11.81,389700
566,11.69,389213
567,11.66,389241
567,11.80,389642
566,11.73,389377
567,11.63,389172
567,11.73,389397
566,11.69,389141
567,11.62,389090
567,11.72,389446
567,11.71,389346
566,11.73,389261
566,11.78,389213
566,11.83,389506
566,11.86,389721
566,11.81,389554
566,11.78,389450
566,11.71,389199
566,11.78,389372
566,11.86,389575
566,11.81,389316
566,11.83,389325
565,11.96,389673
565,12.01,389781
565,11.91,389462
565,11.87,389323
565,11.95,389510
565,12.01,389560
564,12.02,389530
565,12.02,389712
565,12.02,389914
565,11.96,389669
565,11.88,389359
565,11.91,389358
565,11.99,389574
565,12.02,389768
565,11.92,389487
565,11.86,389372
566,11.86,389791
568,11.61,389448
569,11.45,389241
569,11.40,389292
569,11.32,388970
569,11.34,389086
569,11.32,389061
569,11.28,388933
569,11.38,389177
569,20.05,419277
590,25.32,447344
648,33.41,508493
715,18.15,469763
728,2.19,423596
705,0.00,404076
680,5.16,418810
673,14.12,439216
682,11.40,435525
680,7.08,423667
674,10.81,430901
676,11.99,434965
677,9.60,429135
675,10.25,429784
674,11.48,432664
673,11.97,433524
670,13.30,435881
669,15.36,441237
662,21.42,461552
657,36.62,528617
669,41.91,560468
672,45.94,582401
666,58.03,641006
675,72.29,697737
688,68.82,689517
681,67.93,684036
669,77.68,715923
667,84.04,739217
672,85.57,746671
678,86.24,751667
686,84.45,747812
695,78.18,726450
701,71.54,704416
714,68.59,698292
739,67.48,702237
764,66.09,715720
781,64.78,730238
793,63.56,739096
804,62.52,749264
820,61.52,765683
839,60.36,784494
859,59.04,804031
874,57.67,817861
882,56.65,824283
891,55.73,833272
907,54.74,843939
925,54.01,848142
940,54.17,853303
956,54.97,860185
971,55.73,866778
982,56.38,874858
992,57.20,885095
1008,58.80,904308
1026,60.51,930454
1041,61.95,954648
1053,62.97,972766
1068,63.48,980006
1087,63.63,985229
1102,63.45,987596
1115,63.13,988619
1129,63.06,991766
1146,63.12,995967
1160,62.95,998583
1176,62.62,1000459
1195,61.88,1001588
1214,60.87,1011785
1226,59.81,1018642
1235,58.63,1022122
1246,57.50,1026921
1261,56.28,1034563
1280,54.73,1042252
1299,53.08,1048008
1310,51.28,1044839
1314,49.59,1034935
1319,48.22,1029291
1333,46.98,1028672
1352,45.66,1033313
1368,44.18,1045107
1376,42.62,1048672
1375,41.25,1043331
1377,40.27,1042226
1388,39.49,1049829
1405,38.54,1060906
1419,37.13,1064036
1423,35.70,1056682
1420,34.61,1043999
1419,33.89,1036045
1429,33.32,1040774
1446,32.57,1046158
1456,31.38,1043682
1455,30.21,1033532
1447,25.25,996550
1434,17.93,938572
1420,11.26,884728
1402,6.91,845734
1375,4.17,814113
1343,2.64,789513
1309,1.87,772251
1269,0.61,746733
1227,0.00,722579
1184,0.00,701486
1146,0.00,683647
1111,0.00,664743
1077,0.00,643497
1044,0.00,622810
1011,0.00,602199
978,0.00,581235
946,0.00,558551
909,0.66,534981
879,3.18,527265
863,13.06,544147
874,26.54,653982
883,39.21,745739
870,49.61,794706
866,58.69,811163
885,65.18,852350
893,69.51,876470
888,73.65,888642
895,77.43,914865
909,80.01,941670
916,82.73,959549
923,85.60,979844
933,88.21,1004438
938,91.31,1026569
948,94.48,1052793
963,97.00,1084554
971,98.80,1103097
976,100.08,1116175
988,100.55,1137224
999,100.12,1150269
1008,99.39,1158950
1021,98.52,1172060
1031,97.62,1181487
1035,96.45,1179959
1039,94.68,1175137
1055,90.17,1164614
1072,85.53,1137615
1075,82.20,1114307
1073,80.27,1099664
1088,78.30,1088992
1112,76.20,1078464
1110,74.30,1063426
1093,72.11,1043601
1103,69.69,1027153
1131,67.05,1015685
1129,64.60,1000872
1113,63.02,987512
1123,61.38,980201
1147,59.06,973769
1147,56.79,962102
1135,54.82,947261
1142,52.64,938416
1158,50.29,934406
1161,48.18,927184
1156,46.61,918522
1156,45.49,914197
1167,44.74,916693
1178,44.07,919986
1175,43.54,916047
1166,43.33,910969
1176,43.81,918118
1194,44.97,931643
1194,46.01,935587
1186,47.54,937646
1194,49.02,947600
1207,49.74,958804
1206,50.06,959549
1199,50.44,955987
1206,50.80,962080
1221,50.72,973048
1223,50.24,972906
1215,49.92,965781
1224,49.87,971706
1244,49.48,984981
1242,48.55,979431
1230,47.96,967647
1245,47.72,977190
1271,46.90,991457
1271,45.81,985891
1265,45.03,977722
1282,44.47,985885
1298,43.45,990582
1288,42.38,978563
1280,41.99,971418
1292,41.85,978139
1306,41.27,983016
1303,40.52,977011
1298,40.12,971966
1306,39.88,974524
1314,39.49,977792
1314,39.03,973564
1314,38.78,971407
1320,38.71,976337
1324,38.94,981543
1328,39.48,989107
1332,39.96,996241
1332,40.34,998273
1335,40.61,1002061
1344,40.68,1009607
1346,40.92,1011665
1343,41.86,1013440
1351,42.98,1023642
1360,43.74,1035616
1359,44.40,1035898
1358,45.18,1037643
1368,46.00,1050768
1379,47.53,1065740
1379,49.52,1070943
1378,51.32,1075656
1390,52.54,1088912
1397,52.98,1095426
1391,53.13,1090839
1396,53.44,1095895
1413,53.37,1108775
1413,52.89,1107781
1408,52.65,1103223
1422,52.50,1114210
1431,51.93,1119265
1425,51.27,1114603
1431,50.92,1117854
1446,50.40,1125149
1444,49.51,1122658
1445,48.94,1121820
1456,48.51,1127189
1459,47.73,1127243
1460,47.07,1126763
1468,46.50,1130118
1472,45.85,1130786
1473,45.25,1130137
1481,44.70,1133241
1488,44.07,1135548
1487,43.40,1133727
1492,42.93,1135302
1500,42.41,1138148
1498,41.74,1135746
1499,41.34,1135535
1510,40.98,1141176
1511,40.05,1139297
1507,39.30,1132335
1517,39.01,1136096
1521,38.17,1133457
1513,37.33,1123236
1520,37.20,1127097
1533,36.66,1132171
1525,35.46,1120180
1523,35.01,1115627
1539,34.86,1126357
1540,33.73,1121041
1530,32.86,1108180
1542,32.89,1117646
1556,32.12,1124554
1542,30.69,1106155
1538,30.51,1101539
1556,28.39,1106504
1550,21.17,1066303
1533,14.26,976964
1518,9.32,935167
1493,5.68,893155
1463,3.49,859517
1431,2.32,833705
1394,0.74,805044
1356,0.00,781881
1319,0.00,767850
1280,0.00,749602
1242,0.00,730354
1206,0.00,711703
1171,0.00,695304
1137,0.00,679508
1103,0.00,659868
1062,0.00,634411
970,0.54,578092
923,8.47,575460
1002,22.91,719862
1021,34.49,808432
945,44.70,818736
978,56.92,873172
1030,63.12,952577
971,67.11,922452
1005,72.82,992428
1008,76.04,1017371
974,79.97,1006808
1012,84.04,1075768
995,86.56,1073329
1012,90.87,1120417
1014,94.03,1139017
995,98.11,1134363
1027,102.87,1208275
1020,106.91,1224892
1029,110.77,1262708
1031,114.50,1290479
1033,117.05,1309864
1046,119.06,1340924
1040,120.92,1344281
1053,121.93,1367346
1057,122.58,1373195
1062,123.13,1378644
1066,123.26,1381187
1068,123.56,1384053
1079,123.47,1387825
1078,123.12,1385128
1085,122.42,1383550
1094,121.04,1378522
1093,117.84,1358347
1103,113.69,1336833
1104,109.09,1308620
1105,103.06,1272020
1117,97.07,1238372
1117,92.19,1203213
1118,87.08,1164973
1126,81.49,1123336
1127,76.45,1083798
1128,71.70,1046221
1132,66.03,1009792
1133,60.06,975103
1138,55.19,950283
1138,51.48,930339
1138,48.49,916842
1146,46.11,911176
1140,44.14,900344
1141,42.52,894707
1151,41.19,894741
1147,39.79,886413
1147,38.63,880438
1150,37.60,876130
1150,36.69,871583
1153,35.91,868558
1150,35.33,864275
1156,34.94,864465
1157,34.58,863279
1156,34.25,860670
1159,33.92,860174
1155,33.69,857272
1161,33.48,858626
1163,33.08,857143
1158,32.86,854107
1165,32.78,856533
1164,32.52,854422
1163,32.37,853188
1164,32.28,853237
1165,32.21,853074
1169,32.12,854217
1166,31.99,852182
1167,31.97,852661
1172,31.80,853626
1170,31.66,852011
1174,31.60,853120
1171,31.50,851629
1172,31.50,851702
1178,31.34,853302
1171,31.19,849535
1173,31.22,850645
1182,31.13,853359
1174,30.96,849591
1177,30.96,850594
1179,30.86,850840
1179,30.78,850125
